"Time","Fridge (Kitchen, 180l)","Halogen lamp 1 (0,5kW)","Power supply for wood boiler ()","Site consumption ()","Total site light consumption ()","Vertical freezer (Cellar, 145l)","Washing machine ()","Water heater ()"
"1998-01-25 10:10:00.0","0","0","11","360","14","0","0","0"
"1998-01-25 10:20:00.0","0","0","10","264","7","0","0","0"
"1998-01-25 10:30:00.0","0","0","10","239","3","0","0","0"
"1998-01-25 10:40:00.0","0","0","10","252","1","14","0","0"
"1998-01-25 10:50:00.0","9","0","11","283","22","14","0","0"
"1998-01-25 11:00:00.0","4","0","10","277","31","0","0","0"
"1998-01-25 11:10:00.0","0","0","10","350","26","0","0","0"
"1998-01-25 11:20:00.0","0","0","10","315","28","0","0","0"
"1998-01-25 11:30:00.0","0","0","10","261","20","3","0","0"
"1998-01-25 11:40:00.0","8","0","10","606","8","20","0","354"
"1998-01-25 11:50:00.0","4","0","10","653","0","6","0","429"
"1998-01-25 12:00:00.0","0","0","9","637","0","0","0","424"
"1998-01-25 12:10:00.0","0","0","10","646","0","0","0","426"
"1998-01-25 12:20:00.0","0","0","10","497","2","0","0","275"
"1998-01-25 12:30:00.0","2","0","9","663","12","13","0","428"
"1998-01-25 12:40:00.0","10","0","10","672","12","16","0","428"
"1998-01-25 12:50:00.0","0","0","9","615","12","0","0","437"
"1998-01-25 13:00:00.0","0","0","10","555","12","0","0","438"
"1998-01-25 13:10:00.0","0","0","10","553","12","0","0","436"
"1998-01-25 13:20:00.0","3","0","10","561","12","3","0","436"
"1998-01-25 13:30:00.0","8","0","9","571","5","20","0","436"
"1998-01-25 13:40:00.0","0","0","10","556","8","6","0","439"
"1998-01-25 13:50:00.0","0","0","10","546","1","0","0","443"
"1998-01-25 14:00:00.0","0","0","10","543","0","0","0","443"
"1998-01-25 14:10:00.0","5","0","10","549","0","0","0","442"
"1998-01-25 14:20:00.0","6","0","10","565","0","15","0","440"
"1998-01-25 14:30:00.0","0","0","10","565","0","15","0","440"
"1998-01-25 14:40:00.0","0","0","10","552","0","0","0","439"
"1998-01-25 14:50:00.0","0","0","10","554","0","0","0","441"
"1998-01-25 15:00:00.0","12","0","10","564","0","0","0","441"
"1998-01-25 15:10:00.0","0","0","10","493","1","9","0","370"
"1998-01-25 15:20:00.0","0","0","10","423","6","19","0","288"
"1998-01-25 15:30:00.0","0","0","10","317","7","1","0","193"
"1998-01-25 15:40:00.0","0","0","11","274","0","0","0","158"
"1998-01-25 15:50:00.0","11","0","10","312","0","0","0","157"
"1998-01-25 16:00:00.0","0","0","10","533","1","0","0","322"
"1998-01-25 16:10:00.0","0","0","10","423","11","19","0","184"
"1998-01-25 16:20:00.0","0","0","10","421","13","8","0","189"
"1998-01-25 16:30:00.0","2","0","10","378","17","0","0","140"
"1998-01-25 16:40:00.0","9","0","10","365","26","0","0","112"
"1998-01-25 16:50:00.0","0","0","11","372","25","0","0","128"
"1998-01-25 17:00:00.0","0","0","10","392","25","11","0","138"
"1998-01-25 17:10:00.0","11","0","10","358","15","18","0","98"
"1998-01-25 17:20:00.0","0","0","10","334","38","1","0","76"
"1998-01-25 17:30:00.0","0","0","10","364","72","0","0","74"
"1998-01-25 17:40:00.0","0","0","10","330","41","0","0","74"
"1998-01-25 17:50:00.0","11","0","10","289","25","0","0","36"
"1998-01-25 18:00:00.0","0","14","10","345","25","20","0","76"
"1998-01-25 18:10:00.0","0","57","10","342","32","9","0","36"
"1998-01-25 18:20:00.0","0","56","10","333","32","0","0","36"
"1998-01-25 18:30:00.0","11","55","10","354","31","0","0","49"
"1998-01-25 18:40:00.0","0","58","10","325","32","0","0","23"
"1998-01-25 18:50:00.0","0","57","10","349","32","12","0","35"
"1998-01-25 19:00:00.0","0","58","10","361","36","18","0","37"
"1998-01-25 19:10:00.0","10","59","10","366","41","0","0","36"
"1998-01-25 19:20:00.0","0","59","10","360","43","0","0","37"
"1998-01-25 19:30:00.0","0","59","10","332","42","0","0","0"
"1998-01-25 19:40:00.0","3","58","11","379","42","3","0","40"
"1998-01-25 19:50:00.0","8","58","10","405","45","20","0","44"
"1998-01-25 20:00:00.0","0","59","10","328","33","7","0","3"
"1998-01-25 20:10:00.0","0","58","10","349","33","0","0","36"
"1998-01-25 20:20:00.0","2","59","11","309","34","0","0","0"
"1998-01-25 20:30:00.0","8","59","10","334","21","0","0","34"
"1998-01-25 20:40:00.0","0","54","10","300","20","13","0","0"
"1998-01-25 20:50:00.0","0","61","11","309","20","17","0","0"
"1998-01-25 21:00:00.0","3","40","10","232","20","0","0","0"
"1998-01-25 21:10:00.0","8","37","11","179","20","0","0","0"
"1998-01-25 21:20:00.0","0","36","11","172","20","0","0","0"
"1998-01-25 21:30:00.0","0","3","11","141","11","3","0","0"
"1998-01-25 21:40:00.0","0","0","11","143","0","20","0","0"
"1998-01-25 21:50:00.0","11","0","10","139","0","6","0","0"
"1998-01-25 22:00:00.0","0","0","11","121","0","0","0","0"
"1998-01-25 22:10:00.0","0","0","10","120","0","0","0","0"
"1998-01-25 22:20:00.0","0","0","11","106","0","0","0","0"
"1998-01-25 22:30:00.0","11","0","10","125","0","13","0","0"
"1998-01-25 22:40:00.0","0","0","11","116","0","16","0","0"
"1998-01-25 22:50:00.0","0","0","10","103","0","0","0","0"
"1998-01-25 23:00:00.0","0","0","11","102","0","0","0","0"
"1998-01-25 23:10:00.0","10","0","10","112","0","0","0","0"
"1998-01-25 23:20:00.0","0","0","11","106","0","3","0","0"
"1998-01-25 23:30:00.0","0","0","10","120","0","20","0","0"
"1998-01-25 23:40:00.0","0","0","11","109","0","6","0","0"
"1998-01-25 23:50:00.0","2","0","11","107","0","0","0","0"
"1998-01-26 00:00:00.0","9","0","10","111","0","0","0","0"
"1998-01-26 00:10:00.0","0","0","11","104","0","0","0","0"
"1998-01-26 00:20:00.0","0","0","11","116","0","13","0","0"
"1998-01-26 00:30:00.0","0","0","10","118","0","17","0","0"
"1998-01-26 00:40:00.0","11","0","11","115","0","0","0","0"
"1998-01-26 00:50:00.0","0","0","11","103","0","0","0","0"
"1998-01-26 01:00:00.0","0","0","10","102","0","0","0","0"
"1998-01-26 01:10:00.0","0","0","10","102","0","0","0","0"
"1998-01-26 01:20:00.0","0","0","11","120","0","21","0","0"
"1998-01-26 01:30:00.0","12","0","10","119","0","8","0","0"
"1998-01-26 01:40:00.0","0","0","11","103","0","0","0","0"
"1998-01-26 01:50:00.0","0","0","10","102","0","0","0","0"
"1998-01-26 02:00:00.0","0","0","11","102","0","0","0","0"
"1998-01-26 02:10:00.0","1","0","11","113","0","9","0","0"
"1998-01-26 02:20:00.0","10","0","10","127","0","19","0","0"
"1998-01-26 02:30:00.0","0","0","11","102","0","1","0","0"
"1998-01-26 02:40:00.0","0","0","10","103","0","0","0","0"
"1998-01-26 02:50:00.0","0","0","11","103","0","0","0","0"
"1998-01-26 03:00:00.0","2","0","11","107","0","0","0","0"
"1998-01-26 03:10:00.0","10","0","10","128","0","17","0","0"
"1998-01-26 03:20:00.0","0","0","11","114","0","12","0","0"
"1998-01-26 03:30:00.0","0","0","11","104","0","0","0","0"
"1998-01-26 03:40:00.0","0","0","11","105","0","0","0","0"
"1998-01-26 03:50:00.0","1","0","10","105","0","0","0","0"
"1998-01-26 04:00:00.0","11","0","11","119","0","5","0","0"
"1998-01-26 04:10:00.0","0","0","11","122","0","20","0","0"
"1998-01-26 04:20:00.0","0","0","11","108","0","4","0","0"
"1998-01-26 04:30:00.0","0","0","10","105","0","0","0","0"
"1998-01-26 04:40:00.0","0","0","11","104","0","0","0","0"
"1998-01-26 04:50:00.0","13","0","11","115","0","0","0","0"
"1998-01-26 05:00:00.0","0","0","10","115","0","13","0","0"
"1998-01-26 05:10:00.0","0","0","11","118","0","15","0","0"
"1998-01-26 05:20:00.0","0","0","11","107","0","0","0","0"
"1998-01-26 05:30:00.0","0","0","11","106","0","0","0","0"
"1998-01-26 05:40:00.0","5","0","11","110","0","0","0","0"
"1998-01-26 05:50:00.0","8","0","11","113","0","0","0","0"
"1998-01-26 06:00:00.0","0","0","11","121","0","20","0","0"
"1998-01-26 06:10:00.0","0","0","10","111","0","8","0","0"
"1998-01-26 06:20:00.0","0","0","11","104","0","0","0","0"
"1998-01-26 06:30:00.0","0","0","11","107","0","0","0","0"
"1998-01-26 06:40:00.0","10","0","11","131","19","0","0","0"
"1998-01-26 06:50:00.0","4","0","11","162","44","12","0","0"
"1998-01-26 07:00:00.0","0","0","11","156","38","15","0","0"
"1998-01-26 07:10:00.0","0","0","10","117","12","0","0","0"
"1998-01-26 07:20:00.0","0","0","11","111","8","0","0","0"
"1998-01-26 07:30:00.0","0","0","11","109","7","0","0","0"
"1998-01-26 07:40:00.0","13","0","10","122","8","0","0","0"
"1998-01-26 07:50:00.0","0","0","11","138","10","19","0","0"
"1998-01-26 08:00:00.0","0","0","10","143","22","9","0","0"
"1998-01-26 08:10:00.0","0","0","10","130","14","0","0","0"
"1998-01-26 08:20:00.0","0","0","11","128","12","0","0","0"
"1998-01-26 08:30:00.0","0","0","11","111","0","0","0","0"
"1998-01-26 08:40:00.0","13","0","10","130","0","7","0","0"
"1998-01-26 08:50:00.0","0","0","11","127","0","20","0","0"
"1998-01-26 09:00:00.0","0","0","10","116","2","2","0","0"
"1998-01-26 09:10:00.0","0","0","11","112","0","0","0","0"
"1998-01-26 09:20:00.0","0","0","11","112","0","0","0","0"
"1998-01-26 09:30:00.0","11","0","10","123","0","0","0","0"
"1998-01-26 09:40:00.0","1","0","11","128","0","16","0","0"
"1998-01-26 09:50:00.0","0","0","11","125","0","14","0","0"
"1998-01-26 10:00:00.0","0","0","11","112","0","0","0","0"
"1998-01-26 10:10:00.0","0","0","10","112","0","0","0","0"
"1998-01-26 10:20:00.0","10","0","11","122","0","0","0","0"
"1998-01-26 10:30:00.0","2","0","11","122","2","5","0","0"
"1998-01-26 10:40:00.0","0","0","10","129","0","20","0","0"
"1998-01-26 10:50:00.0","0","0","11","116","0","5","0","0"
"1998-01-26 11:00:00.0","2","0","11","114","0","0","0","0"
"1998-01-26 11:10:00.0","9","0","10","119","0","0","0","0"
"1998-01-26 11:20:00.0","0","0","11","113","0","0","0","0"
"1998-01-26 11:30:00.0","0","0","11","126","0","15","0","0"
"1998-01-26 11:40:00.0","0","0","10","126","0","15","0","0"
"1998-01-26 11:50:00.0","11","0","11","124","0","0","0","0"
"1998-01-26 12:00:00.0","0","0","11","119","6","0","0","0"
"1998-01-26 12:10:00.0","0","0","11","122","7","0","0","0"
"1998-01-26 12:20:00.0","0","0","11","124","8","5","0","0"
"1998-01-26 12:30:00.0","10","0","10","142","7","19","0","0"
"1998-01-26 12:40:00.0","0","0","11","122","8","6","0","0"
"1998-01-26 12:50:00.0","0","0","10","118","8","0","0","0"
"1998-01-26 13:00:00.0","1","0","11","120","7","0","0","0"
"1998-01-26 13:10:00.0","9","0","10","128","10","0","0","0"
"1998-01-26 13:20:00.0","0","0","11","129","4","16","0","0"
"1998-01-26 13:30:00.0","0","0","10","122","0","14","0","0"
"1998-01-26 13:40:00.0","3","0","11","112","0","0","0","0"
"1998-01-26 13:50:00.0","7","0","10","116","0","0","0","0"
"1998-01-26 14:00:00.0","0","0","10","108","0","0","0","0"
"1998-01-26 14:10:00.0","0","0","11","116","0","7","0","0"
"1998-01-26 14:20:00.0","2","0","10","127","0","19","0","0"
"1998-01-26 14:30:00.0","9","0","10","119","0","4","0","0"
"1998-01-26 14:40:00.0","0","0","11","109","0","0","0","0"
"1998-01-26 14:50:00.0","0","0","10","109","0","0","0","0"
"1998-01-26 15:00:00.0","0","0","11","109","0","0","0","0"
"1998-01-26 15:10:00.0","11","0","10","138","3","18","0","0"
"1998-01-26 15:20:00.0","0","0","10","120","0","12","0","0"
"1998-01-26 15:30:00.0","0","0","11","108","0","0","0","0"
"1998-01-26 15:40:00.0","0","0","10","110","4","0","0","0"
"1998-01-26 15:50:00.0","11","0","10","118","5","0","0","0"
"1998-01-26 16:00:00.0","0","0","11","112","0","10","0","0"
"1998-01-26 16:10:00.0","0","0","10","118","0","18","0","0"
"1998-01-26 16:20:00.0","0","0","10","104","0","2","0","0"
"1998-01-26 16:30:00.0","11","0","11","114","0","0","0","0"
"1998-01-26 16:40:00.0","0","0","10","103","0","0","0","0"
"1998-01-26 16:50:00.0","0","0","11","103","0","0","0","0"
"1998-01-26 17:00:00.0","0","0","10","125","3","21","0","0"
"1998-01-26 17:10:00.0","7","0","11","125","8","9","0","0"
"1998-01-26 17:20:00.0","4","0","10","115","8","0","0","0"
"1998-01-26 17:30:00.0","0","0","11","110","8","0","0","0"
"1998-01-26 17:40:00.0","0","0","10","110","7","0","0","0"
"1998-01-26 17:50:00.0","0","0","11","119","8","12","0","0"
"1998-01-26 18:00:00.0","10","50","10","189","13","17","0","0"
"1998-01-26 18:10:00.0","0","70","10","191","21","0","0","0"
"1998-01-26 18:20:00.0","0","70","10","177","8","0","0","0"
"1998-01-26 18:30:00.0","0","70","11","177","7","0","0","0"
"1998-01-26 18:40:00.0","11","69","10","204","21","3","0","0"
"1998-01-26 18:50:00.0","0","70","10","211","25","20","0","0"
"1998-01-26 19:00:00.0","0","69","10","206","26","7","0","0"
"1998-01-26 19:10:00.0","0","72","11","201","24","0","0","0"
"1998-01-26 19:20:00.0","10","71","10","202","19","0","0","0"
"1998-01-26 19:30:00.0","0","71","11","193","20","0","0","0"
"1998-01-26 19:40:00.0","0","71","10","207","22","14","0","0"
"1998-01-26 19:50:00.0","10","71","11","219","22","16","0","0"
"1998-01-26 20:00:00.0","0","70","10","200","27","0","0","0"
"1998-01-26 20:10:00.0","0","67","10","203","33","0","0","0"
"1998-01-26 20:20:00.0","0","0","11","57","31","0","0","0"
"1998-01-26 20:30:00.0","10","0","11","70","22","4","0","0"
"1998-01-26 20:40:00.0","0","0","10","64","13","20","0","0"
"1998-01-26 20:50:00.0","0","0","11","45","8","6","0","0"
"1998-01-26 21:00:00.0","0","0","11","40","10","0","0","0"
"1998-01-26 21:10:00.0","11","0","11","50","8","0","0","0"
"1998-01-26 21:20:00.0","0","0","10","40","8","0","0","0"
"1998-01-26 21:30:00.0","0","0","11","53","8","15","0","0"
"1998-01-26 21:40:00.0","0","0","11","53","8","15","0","0"
"1998-01-26 21:50:00.0","10","0","11","50","8","0","0","0"
"1998-01-26 22:00:00.0","0","0","11","39","9","0","0","0"
"1998-01-26 22:10:00.0","0","0","11","40","8","0","0","0"
"1998-01-26 22:20:00.0","0","0","10","44","8","4","0","0"
"1998-01-26 22:30:00.0","11","0","11","68","8","20","0","0"
"1998-01-26 22:40:00.0","0","0","11","39","8","6","0","0"
"1998-01-26 22:50:00.0","0","0","11","27","8","0","0","0"
"1998-01-26 23:00:00.0","0","0","11","27","9","0","0","0"
"1998-01-26 23:10:00.0","8","0","11","35","8","0","0","0"
"1998-01-26 23:20:00.0","4","0","11","44","8","14","0","0"
"1998-01-26 23:30:00.0","0","0","11","52","18","15","0","0"
"1998-01-26 23:40:00.0","0","0","11","21","1","0","0","0"
"1998-01-26 23:50:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 00:00:00.0","11","0","11","31","0","0","0","0"
"1998-01-27 00:10:00.0","0","0","11","23","0","3","0","0"
"1998-01-27 00:20:00.0","0","0","10","37","0","20","0","0"
"1998-01-27 00:30:00.0","2","0","10","26","0","3","0","0"
"1998-01-27 00:40:00.0","2","0","10","27","0","3","0","0"
"1998-01-27 00:50:00.0","2","0","10","20","0","3","0","0"
"1998-01-27 01:00:00.0","2","0","10","20","0","3","0","0"
"1998-01-27 01:10:00.0","3","0","14","32","0","6","0","0"
"1998-01-27 01:20:00.0","0","0","11","33","0","15","0","0"
"1998-01-27 01:30:00.0","11","0","11","30","0","0","0","0"
"1998-01-27 01:40:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 01:50:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 02:00:00.0","0","0","10","20","0","0","0","0"
"1998-01-27 02:10:00.0","1","0","11","40","0","21","0","0"
"1998-01-27 02:20:00.0","10","0","11","35","0","7","0","0"
"1998-01-27 02:30:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 02:40:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 02:50:00.0","0","0","12","20","0","0","0","0"
"1998-01-27 03:00:00.0","4","0","11","37","0","15","0","0"
"1998-01-27 03:10:00.0","8","0","11","40","0","14","0","0"
"1998-01-27 03:20:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 03:30:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 03:40:00.0","0","0","12","20","0","0","0","0"
"1998-01-27 03:50:00.0","3","0","11","25","0","1","0","0"
"1998-01-27 04:00:00.0","10","0","11","47","0","20","0","0"
"1998-01-27 04:10:00.0","0","0","11","26","0","8","0","0"
"1998-01-27 04:20:00.0","0","0","12","21","0","0","0","0"
"1998-01-27 04:30:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 04:40:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 04:50:00.0","12","0","11","40","0","8","0","0"
"1998-01-27 05:00:00.0","0","0","11","37","0","20","0","0"
"1998-01-27 05:10:00.0","0","0","12","21","0","1","0","0"
"1998-01-27 05:20:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 05:30:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 05:40:00.0","8","0","11","27","0","0","0","0"
"1998-01-27 05:50:00.0","5","0","11","39","0","16","0","0"
"1998-01-27 06:00:00.0","0","0","11","32","0","13","0","0"
"1998-01-27 06:10:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 06:20:00.0","0","0","12","20","0","0","0","0"
"1998-01-27 06:30:00.0","0","0","11","20","0","0","0","0"
"1998-01-27 06:40:00.0","13","0","11","43","11","1","0","0"
"1998-01-27 06:50:00.0","0","0","11","74","36","20","0","0"
"1998-01-27 07:00:00.0","0","0","11","50","24","8","0","0"
"1998-01-27 07:10:00.0","0","0","11","44","25","0","0","0"
"1998-01-27 07:20:00.0","0","0","10","34","15","0","0","0"
"1998-01-27 07:30:00.0","4","0","11","30","8","0","0","0"
"1998-01-27 07:40:00.0","9","0","11","42","8","7","0","0"
"1998-01-27 07:50:00.0","0","0","10","45","7","20","0","0"
"1998-01-27 08:00:00.0","0","0","9","38","20","2","0","0"
"1998-01-27 08:10:00.0","0","0","6","32","18","0","0","0"
"1998-01-27 08:20:00.0","0","0","6","21","7","0","0","0"
"1998-01-27 08:30:00.0","14","0","6","28","0","0","0","0"
"1998-01-27 08:40:00.0","0","0","7","28","0","14","0","0"
"1998-01-27 08:50:00.0","0","0","6","28","0","16","0","0"
"1998-01-27 09:00:00.0","0","0","6","23","9","0","0","0"
"1998-01-27 09:10:00.0","0","0","6","17","1","0","0","0"
"1998-01-27 09:20:00.0","0","0","6","15","0","0","0","0"
"1998-01-27 09:30:00.0","12","0","6","30","0","3","0","0"
"1998-01-27 09:40:00.0","0","0","6","33","0","20","0","0"
"1998-01-27 09:50:00.0","0","0","6","24","4","7","0","0"
"1998-01-27 10:00:00.0","0","0","6","319","0","0","301","0"
"1998-01-27 10:10:00.0","0","0","6","305","0","0","286","0"
"1998-01-27 10:20:00.0","12","0","6","329","0","0","295","0"
"1998-01-27 10:30:00.0","0","0","6","42","0","14","16","0"
"1998-01-27 10:40:00.0","0","0","6","40","0","17","11","0"
"1998-01-27 10:50:00.0","0","0","6","54","0","0","42","0"
"1998-01-27 11:00:00.0","1","0","6","19","0","0","2","0"
"1998-01-27 11:10:00.0","11","0","6","24","0","0","0","0"
"1998-01-27 11:20:00.0","0","0","6","21","0","5","0","0"
"1998-01-27 11:30:00.0","0","0","6","32","0","20","0","0"
"1998-01-27 11:40:00.0","0","0","7","20","0","6","0","0"
"1998-01-27 11:50:00.0","11","0","6","26","0","0","0","0"
"1998-01-27 12:00:00.0","0","0","6","19","4","0","0","0"
"1998-01-27 12:10:00.0","0","0","7","22","7","0","0","0"
"1998-01-27 12:20:00.0","0","0","6","39","8","17","0","0"
"1998-01-27 12:30:00.0","11","0","6","43","7","14","0","0"
"1998-01-27 12:40:00.0","0","0","6","22","8","0","0","0"
"1998-01-27 12:50:00.0","0","0","6","21","7","0","0","0"
"1998-01-27 13:00:00.0","5","0","6","28","8","0","0","0"
"1998-01-27 13:10:00.0","5","0","6","35","8","9","0","0"
"1998-01-27 13:20:00.0","0","0","6","38","7","19","0","0"
"1998-01-27 13:30:00.0","0","0","6","28","11","3","0","0"
"1998-01-27 13:40:00.0","6","0","6","44","24","0","0","0"
"1998-01-27 13:50:00.0","5","0","6","25","6","0","0","0"
"1998-01-27 14:00:00.0","0","0","7","17","1","1","0","0"
"1998-01-27 14:10:00.0","0","0","6","33","0","20","0","0"
"1998-01-27 14:20:00.0","11","0","6","34","0","11","0","0"
"1998-01-27 14:30:00.0","0","0","6","14","0","0","0","0"
"1998-01-27 14:40:00.0","0","0","6","15","0","0","0","0"
"1998-01-27 14:50:00.0","0","0","6","15","0","0","0","0"
"1998-01-27 15:00:00.0","10","0","6","36","0","12","0","0"
"1998-01-27 15:10:00.0","0","0","7","30","0","19","0","0"
"1998-01-27 15:20:00.0","0","0","6","16","0","0","0","0"
"1998-01-27 15:30:00.0","0","0","6","14","0","0","0","0"
"1998-01-27 15:40:00.0","10","0","6","25","0","0","0","0"
"1998-01-27 15:50:00.0","0","0","6","18","0","2","0","0"
"1998-01-27 16:00:00.0","0","0","6","32","0","20","0","0"
"1998-01-27 16:10:00.0","0","0","6","23","1","9","0","0"
"1998-01-27 16:20:00.0","11","0","7","26","0","0","0","0"
"1998-01-27 16:30:00.0","0","0","6","25","12","0","0","0"
"1998-01-27 16:40:00.0","0","0","6","25","11","0","0","0"
"1998-01-27 16:50:00.0","0","0","6","49","10","14","0","0"
"1998-01-27 17:00:00.0","9","0","6","54","2","17","0","0"
"1998-01-27 17:10:00.0","3","0","6","32","0","0","0","0"
"1998-01-27 17:20:00.0","0","0","7","47","19","0","0","0"
"1998-01-27 17:30:00.0","0","0","6","51","28","0","0","0"
"1998-01-27 17:40:00.0","5","0","6","56","17","6","0","0"
"1998-01-27 17:50:00.0","5","0","6","68","10","20","0","0"
"1998-01-27 18:00:00.0","0","21","6","77","17","6","0","0"
"1998-01-27 18:10:00.0","0","46","6","107","30","0","0","0"
"1998-01-27 18:20:00.0","11","46","6","140","33","0","0","0"
"1998-01-27 18:30:00.0","0","47","6","101","17","0","0","0"
"1998-01-27 18:40:00.0","0","46","6","100","13","18","0","0"
"1998-01-27 18:50:00.0","0","44","5","218","14","13","0","0"
"1998-01-27 19:00:00.0","10","43","6","416","13","0","0","0"
"1998-01-27 19:10:00.0","0","46","6","282","21","0","0","0"
