"Time","Chest freezer (Garage, 300l)","Dish washer (12 place setting)","Electric oven (Pyrolysis, 3,1kW)","Hot plate ()","Microwave oven (1,6kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV (36cm)","TV (36cm)","Washing machine ()"
"1998-11-12 19:30:00.0","0","0","0","0","0","30","6","15","0","0","0"
"1998-11-12 19:40:00.0","7","0","0","0","0","38","6","15","0","0","0"
"1998-11-12 19:50:00.0","6","0","0","0","0","38","8","16","0","0","0"
"1998-11-12 20:00:00.0","0","0","0","0","15","45","6","16","0","0","0"
"1998-11-12 20:10:00.0","7","0","0","0","4","42","6","16","0","0","0"
"1998-11-12 20:20:00.0","0","0","0","0","0","34","6","16","0","0","0"
"1998-11-12 20:30:00.0","3","0","0","0","0","40","5","15","0","0","0"
"1998-11-12 20:40:00.0","0","0","0","0","0","37","6","17","0","0","0"
"1998-11-12 20:50:00.0","7","0","0","0","6","49","6","15","0","0","0"
"1998-11-12 21:00:00.0","0","0","0","0","12","47","5","15","0","0","0"
"1998-11-12 21:10:00.0","6","0","0","0","0","42","6","15","0","0","0"
"1998-11-12 21:20:00.0","0","0","0","0","0","59","1","15","0","0","0"
"1998-11-12 21:30:00.0","4","0","0","0","0","66","0","14","0","0","0"
"1998-11-12 21:40:00.0","0","0","0","0","0","60","0","15","0","0","0"
"1998-11-12 21:50:00.0","7","0","0","0","12","81","0","14","0","0","0"
"1998-11-12 22:00:00.0","0","0","0","0","6","66","0","14","0","0","0"
"1998-11-12 22:10:00.0","6","0","0","0","0","68","0","15","0","0","0"
"1998-11-12 22:20:00.0","4","0","0","0","0","66","0","15","0","0","0"
"1998-11-12 22:30:00.0","0","0","0","0","0","61","0","14","0","0","0"
"1998-11-12 22:40:00.0","0","0","0","0","4","65","0","15","0","0","0"
"1998-11-12 22:50:00.0","6","0","0","0","15","82","0","14","0","0","0"
"1998-11-12 23:00:00.0","0","0","0","0","0","61","0","14","0","0","0"
"1998-11-12 23:10:00.0","7","0","0","0","0","68","0","16","0","0","0"
"1998-11-12 23:20:00.0","4","0","0","0","0","63","0","15","0","0","0"
"1998-11-12 23:30:00.0","0","0","0","0","0","56","0","15","0","0","0"
"1998-11-12 23:40:00.0","0","0","0","0","12","68","0","14","0","0","0"
"1998-11-12 23:50:00.0","7","0","0","0","7","69","0","15","0","0","0"
"1998-11-13 00:00:00.0","0","0","0","0","0","56","0","15","0","0","0"
"1998-11-13 00:10:00.0","3","0","0","0","0","60","0","15","0","0","0"
"1998-11-13 00:20:00.0","0","0","0","0","0","61","3","16","0","0","5"
"1998-11-13 00:30:00.0","7","0","0","0","6","388","2","15","0","0","320"
"1998-11-13 00:40:00.0","0","0","0","0","14","305","0","15","0","0","239"
"1998-11-13 00:50:00.0","4","0","0","0","0","72","0","15","0","0","18"
"1998-11-13 01:00:00.0","0","0","0","0","0","56","0","15","0","0","18"
"1998-11-13 01:10:00.0","7","0","0","0","0","56","0","15","0","0","15"
"1998-11-13 01:20:00.0","0","0","0","0","1","54","0","15","0","0","17"
"1998-11-13 01:30:00.0","7","0","0","0","16","68","2","11","0","0","14"
"1998-11-13 01:40:00.0","3","0","0","0","2","22","0","0","0","0","0"
"1998-11-13 01:50:00.0","0","0","0","0","0","17","0","0","0","0","0"
"1998-11-13 02:00:00.0","0","0","0","0","0","17","0","0","0","0","0"
"1998-11-13 02:10:00.0","7","0","0","0","0","24","0","0","0","0","0"
"1998-11-13 02:20:00.0","4","0","0","0","11","31","0","0","0","0","0"
"1998-11-13 02:30:00.0","0","0","0","0","8","25","0","0","0","0","0"
"1998-11-13 02:40:00.0","3","0","0","0","0","20","0","0","0","0","0"
"1998-11-13 02:50:00.0","4","0","0","0","0","20","0","0","0","0","0"
"1998-11-13 03:00:00.0","3","0","0","0","0","31","0","0","0","0","0"
"1998-11-13 03:10:00.0","0","0","0","0","2","40","0","0","0","0","0"
"1998-11-13 03:20:00.0","0","0","0","0","16","49","0","0","0","0","0"
"1998-11-13 03:30:00.0","8","0","0","0","1","41","0","0","0","0","0"
"1998-11-13 03:40:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-11-13 03:50:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-13 04:00:00.0","4","0","0","0","0","37","0","0","0","0","0"
"1998-11-13 04:10:00.0","0","0","0","0","11","44","0","0","0","0","0"
"1998-11-13 04:20:00.0","3","0","0","0","8","44","0","0","0","0","0"
"1998-11-13 04:30:00.0","4","0","0","0","0","36","0","0","0","0","0"
"1998-11-13 04:40:00.0","6","0","0","0","0","40","0","0","0","0","0"
"1998-11-13 04:50:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-13 05:00:00.0","4","0","0","0","3","40","0","0","0","0","0"
"1998-11-13 05:10:00.0","0","0","0","0","15","46","0","0","0","0","0"
"1998-11-13 05:20:00.0","0","0","0","0","1","35","0","0","0","0","0"
"1998-11-13 05:30:00.0","7","0","0","0","0","38","0","0","0","0","0"
"1998-11-13 05:40:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-13 05:50:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-13 06:00:00.0","7","0","0","0","11","50","0","0","0","0","0"
"1998-11-13 06:10:00.0","0","0","0","0","8","40","0","0","0","0","0"
"1998-11-13 06:20:00.0","3","0","0","0","0","36","0","0","0","0","0"
"1998-11-13 06:30:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-13 06:40:00.0","7","0","0","0","0","39","0","0","0","0","0"
"1998-11-13 06:50:00.0","0","0","0","0","2","36","0","0","0","0","0"
"1998-11-13 07:00:00.0","6","0","0","0","16","53","0","0","0","0","0"
"1998-11-13 07:10:00.0","0","0","0","0","2","34","0","0","0","0","0"
"1998-11-13 07:20:00.0","4","0","0","0","0","36","0","0","0","0","0"
"1998-11-13 07:30:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-13 07:40:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-13 07:50:00.0","0","0","0","0","10","43","0","0","0","0","0"
"1998-11-13 08:00:00.0","3","0","0","0","9","44","0","0","0","0","0"
"1998-11-13 08:10:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-13 08:20:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-13 08:30:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-13 08:40:00.0","7","0","0","0","2","43","0","0","0","0","0"
"1998-11-13 08:50:00.0","0","0","0","0","16","47","0","0","0","0","0"
"1998-11-13 09:00:00.0","3","0","0","0","1","36","0","0","0","0","0"
"1998-11-13 09:10:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-13 09:20:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-13 09:30:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-13 09:40:00.0","4","0","0","0","12","48","0","0","0","0","0"
"1998-11-13 09:50:00.0","0","0","0","0","7","39","0","0","0","0","0"
"1998-11-13 10:00:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-13 10:10:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-13 10:20:00.0","6","0","0","0","0","40","0","0","0","0","0"
"1998-11-13 10:30:00.0","0","0","0","0","6","39","0","0","0","0","0"
"1998-11-13 10:40:00.0","4","0","0","0","13","48","0","0","0","0","0"
"1998-11-13 10:50:00.0","0","0","0","0","0","24","0","0","0","0","0"
"1998-11-13 11:00:00.0","7","0","0","0","0","23","0","0","0","0","0"
"1998-11-13 11:10:00.0","3","0","0","0","0","21","0","0","0","0","0"
"1998-11-13 11:20:00.0","3","0","0","0","0","19","0","0","0","0","0"
"1998-11-13 11:30:00.0","4","0","0","0","16","44","1","9","0","0","0"
"1998-11-13 11:40:00.0","0","0","0","0","3","33","0","15","0","0","0"
"1998-11-13 11:50:00.0","6","0","0","0","0","39","0","16","0","0","0"
"1998-11-13 12:00:00.0","0","0","0","0","0","31","0","15","0","0","0"
"1998-11-13 12:10:00.0","7","0","0","0","0","37","0","16","0","0","0"
"1998-11-13 12:20:00.0","0","0","0","0","10","43","1","16","0","0","0"
"1998-11-13 12:30:00.0","6","0","0","0","9","69","7","16","0","0","0"
"1998-11-13 12:40:00.0","6","0","0","0","0","60","6","14","0","0","0"
"1998-11-13 12:50:00.0","0","0","0","0","0","30","5","14","0","0","0"
"1998-11-13 13:00:00.0","6","0","0","0","0","37","6","16","0","0","0"
"1998-11-13 13:10:00.0","0","0","0","0","0","31","5","15","0","0","0"
"1998-11-13 13:20:00.0","4","0","0","0","16","49","6","14","0","0","0"
"1998-11-13 13:30:00.0","0","0","0","0","3","34","6","16","0","0","0"
"1998-11-13 13:40:00.0","7","0","0","0","0","38","5","15","0","0","0"
"1998-11-13 13:50:00.0","0","0","0","0","0","21","6","5","0","0","0"
"1998-11-13 14:00:00.0","6","0","0","0","0","23","0","0","0","0","0"
"1998-11-13 14:10:00.0","0","0","0","0","8","26","0","0","0","0","0"
"1998-11-13 14:20:00.0","6","0","0","0","10","48","0","0","0","0","0"
"1998-11-13 14:30:00.0","4","0","0","0","0","40","0","0","0","0","0"
"1998-11-13 14:40:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-13 14:50:00.0","1","0","0","0","0","37","0","0","0","0","0"
"1998-11-13 15:00:00.0","6","0","0","0","0","40","0","0","0","0","0"
"1998-11-13 15:10:00.0","6","0","0","0","16","54","0","0","0","0","0"
"1998-11-13 15:20:00.0","0","0","0","0","3","36","0","0","0","0","0"
"1998-11-13 15:30:00.0","6","0","0","0","0","40","5","0","0","0","0"
"1998-11-13 15:40:00.0","4","0","0","0","0","36","10","0","0","0","0"
"1998-11-13 15:50:00.0","0","0","0","0","0","30","9","0","0","0","0"
"1998-11-13 16:00:00.0","0","0","0","0","9","44","6","0","0","0","0"
"1998-11-13 16:10:00.0","6","0","0","0","11","89","11","15","0","0","0"
"1998-11-13 16:20:00.0","7","0","0","0","0","53","0","16","0","0","0"
"1998-11-13 16:30:00.0","0","0","0","0","0","53","0","15","0","0","0"
"1998-11-13 16:40:00.0","6","0","0","0","0","58","0","16","0","0","0"
"1998-11-13 16:50:00.0","0","0","0","0","0","47","0","16","0","0","0"
"1998-11-13 17:00:00.0","6","0","0","0","14","67","0","15","0","0","0"
"1998-11-13 17:10:00.0","6","0","0","0","3","51","1","10","0","0","0"
"1998-11-13 17:20:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-13 17:30:00.0","6","0","0","0","0","38","0","0","0","0","0"
"1998-11-13 17:40:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-13 17:50:00.0","6","0","0","0","4","42","0","0","0","0","0"
"1998-11-13 18:00:00.0","4","0","0","0","15","50","0","0","0","0","0"
"1998-11-13 18:10:00.0","2","0","0","0","0","34","0","0","0","0","0"
"1998-11-13 18:20:00.0","4","0","0","0","0","36","0","0","0","0","0"
"1998-11-13 18:30:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-13 18:40:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-13 18:50:00.0","0","0","0","0","11","44","0","0","0","0","0"
"1998-11-13 19:00:00.0","0","0","0","0","8","39","0","0","0","0","0"
"1998-11-13 19:10:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-13 19:20:00.0","0","0","0","0","0","48","0","0","0","0","0"
"1998-11-13 19:30:00.0","0","0","0","0","0","45","1","0","0","0","0"
"1998-11-13 19:40:00.0","8","0","0","104","4","44","6","0","0","0","0"
"1998-11-13 19:50:00.0","7","0","0","71","15","56","7","1","0","0","0"
"1998-11-13 20:00:00.0","0","0","0","0","0","72","12","17","0","0","0"
"1998-11-13 20:10:00.0","7","0","0","0","0","58","7","16","0","0","0"
"1998-11-13 20:20:00.0","7","0","0","0","0","62","8","15","0","0","0"
"1998-11-13 20:30:00.0","0","0","0","0","2","59","10","16","0","0","0"
"1998-11-13 20:40:00.0","7","0","0","0","16","72","8","16","0","0","0"
"1998-11-13 20:50:00.0","0","0","0","0","2","52","7","16","0","0","0"
"1998-11-13 21:00:00.0","6","0","0","0","0","43","8","15","0","0","0"
"1998-11-13 21:10:00.0","7","0","0","0","0","90","9","16","0","0","0"
"1998-11-13 21:20:00.0","0","0","0","0","0","32","8","15","0","0","0"
"1998-11-13 21:30:00.0","6","0","0","0","12","54","7","16","0","0","0"
"1998-11-13 21:40:00.0","0","0","0","0","7","44","10","15","0","0","0"
"1998-11-13 21:50:00.0","7","0","0","0","0","46","10","16","0","0","0"
"1998-11-13 22:00:00.0","6","0","0","0","0","46","8","16","0","0","0"
"1998-11-13 22:10:00.0","0","0","0","0","0","41","8","16","0","0","0"
"1998-11-13 22:20:00.0","6","0","0","0","11","50","9","16","0","0","0"
"1998-11-13 22:30:00.0","0","0","0","0","9","42","8","16","0","0","0"
"1998-11-13 22:40:00.0","7","0","0","0","0","42","7","16","0","0","0"
"1998-11-13 22:50:00.0","3","0","0","0","0","21","1","1","0","0","0"
"1998-11-13 23:00:00.0","3","0","0","0","0","19","0","0","0","0","0"
"1998-11-13 23:10:00.0","6","0","0","0","3","27","0","0","0","0","0"
"1998-11-13 23:20:00.0","0","0","0","0","16","31","0","0","0","0","0"
"1998-11-13 23:30:00.0","6","0","0","0","0","23","0","0","0","0","0"
"1998-11-13 23:40:00.0","0","0","0","0","0","24","0","0","0","0","0"
"1998-11-13 23:50:00.0","7","0","0","0","0","44","0","0","0","0","0"
"1998-11-14 00:00:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-11-14 00:10:00.0","0","0","0","0","12","45","0","0","0","0","0"
"1998-11-14 00:20:00.0","6","0","0","0","7","46","0","0","0","0","0"
"1998-11-14 00:30:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-14 00:40:00.0","6","0","0","0","0","40","0","0","0","0","0"
"1998-11-14 00:50:00.0","2","0","0","0","0","36","0","0","0","0","0"
"1998-11-14 01:00:00.0","5","0","0","0","5","42","0","0","0","0","0"
"1998-11-14 01:10:00.0","6","0","0","0","14","53","0","0","0","0","0"
"1998-11-14 01:20:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-14 01:30:00.0","6","0","0","0","0","40","0","0","0","0","0"
"1998-11-14 01:40:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-14 01:50:00.0","7","0","0","0","0","39","0","0","0","0","0"
"1998-11-14 02:00:00.0","3","0","0","0","13","60","6","10","0","0","0"
"1998-11-14 02:10:00.0","3","0","0","0","6","58","8","16","0","0","0"
"1998-11-14 02:20:00.0","6","0","0","0","0","55","7","15","0","0","0"
"1998-11-14 02:30:00.0","0","0","0","0","0","49","8","16","0","0","0"
"1998-11-14 02:40:00.0","6","0","0","0","0","45","5","5","0","0","0"
"1998-11-14 02:50:00.0","0","0","0","0","5","46","3","0","4","0","0"
"1998-11-14 03:00:00.0","7","0","0","0","14","62","0","0","10","0","0"
"1998-11-14 03:10:00.0","3","0","0","0","0","48","0","0","10","0","0"
"1998-11-14 03:20:00.0","3","0","0","0","0","46","0","0","9","0","0"
"1998-11-14 03:30:00.0","6","0","0","0","0","50","0","0","9","0","0"
"1998-11-14 03:40:00.0","0","0","0","0","0","38","0","0","5","0","0"
"1998-11-14 03:50:00.0","6","0","0","0","14","54","0","0","0","0","0"
"1998-11-14 04:00:00.0","0","0","0","0","6","39","0","0","0","0","0"
"1998-11-14 04:10:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-11-14 04:20:00.0","4","0","0","0","0","38","0","0","0","0","0"
"1998-11-14 04:30:00.0","3","0","0","0","0","37","0","0","0","0","0"
"1998-11-14 04:40:00.0","6","0","0","0","6","47","0","0","0","0","0"
"1998-11-14 04:50:00.0","0","0","0","0","13","46","0","0","0","0","0"
"1998-11-14 05:00:00.0","6","0","0","0","0","40","0","0","0","0","0"
"1998-11-14 05:10:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-14 05:20:00.0","7","0","0","0","0","42","0","0","0","0","0"
"1998-11-14 05:30:00.0","2","0","0","0","0","36","0","0","0","0","0"
"1998-11-14 05:40:00.0","4","0","0","0","15","53","0","0","0","0","0"
"1998-11-14 05:50:00.0","6","0","0","0","4","45","0","0","0","0","0"
"1998-11-14 06:00:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-14 06:10:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-11-14 06:20:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-14 06:30:00.0","7","0","0","0","8","49","0","0","0","0","0"
"1998-11-14 06:40:00.0","0","0","0","0","11","45","0","0","0","0","0"
"1998-11-14 06:50:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-14 07:00:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-11-14 07:10:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-14 07:20:00.0","6","0","0","0","1","42","0","0","0","0","0"
"1998-11-14 07:30:00.0","0","0","0","0","16","49","0","0","0","0","0"
"1998-11-14 07:40:00.0","7","0","0","0","3","42","0","0","0","0","0"
"1998-11-14 07:50:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-14 08:00:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-11-14 08:10:00.0","4","0","0","0","0","38","0","0","0","0","0"
"1998-11-14 08:20:00.0","2","0","0","0","10","46","0","0","0","0","0"
"1998-11-14 08:30:00.0","6","0","0","0","9","48","0","0","0","0","0"
"1998-11-14 08:40:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-14 08:50:00.0","7","0","0","0","0","41","0","0","0","0","0"
"1998-11-14 09:00:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-14 09:10:00.0","6","0","0","0","3","45","0","0","0","0","0"
"1998-11-14 09:20:00.0","0","0","0","0","15","49","0","0","0","0","0"
"1998-11-14 09:30:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-14 09:40:00.0","7","0","0","0","0","41","0","0","0","0","0"
"1998-11-14 09:50:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-14 10:00:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-11-14 10:10:00.0","0","0","0","0","13","47","0","0","0","0","0"
"1998-11-14 10:20:00.0","6","0","0","0","6","44","0","0","0","0","0"
"1998-11-14 10:30:00.0","0","0","0","0","0","17","0","0","0","0","0"
"1998-11-14 10:40:00.0","4","0","0","0","0","23","0","0","0","0","0"
"1998-11-14 10:50:00.0","0","0","0","0","0","17","0","0","0","0","0"
"1998-11-14 11:00:00.0","0","0","0","0","7","25","0","0","0","0","0"
"1998-11-14 11:10:00.0","0","0","0","0","12","29","0","0","0","0","0"
"1998-11-14 11:20:00.0","0","0","0","0","0","18","0","0","0","0","0"
"1998-11-14 11:30:00.0","2","0","0","0","0","26","0","0","4","0","0"
"1998-11-14 11:40:00.0","6","0","0","0","0","33","0","0","10","0","0"
"1998-11-14 11:50:00.0","7","0","0","0","0","35","0","0","10","0","0"
"1998-11-14 12:00:00.0","0","0","0","0","16","43","0","0","9","0","0"
"1998-11-14 12:10:00.0","6","0","0","0","3","37","0","0","10","0","0"
"1998-11-14 12:20:00.0","7","0","0","0","0","33","0","0","9","0","0"
"1998-11-14 12:30:00.0","0","0","0","0","0","19","2","0","0","0","0"
"1998-11-14 12:40:00.0","6","0","0","0","0","61","0","12","0","0","0"
"1998-11-14 12:50:00.0","0","0","0","0","9","41","0","16","0","0","0"
"1998-11-14 13:00:00.0","7","0","0","0","11","49","0","14","0","0","0"
"1998-11-14 13:10:00.0","5","0","0","0","0","41","0","15","0","0","0"
"1998-11-14 13:20:00.0","1","0","0","0","0","42","0","15","0","0","0"
"1998-11-14 13:30:00.0","6","0","0","0","0","47","0","16","0","0","0"
"1998-11-14 13:40:00.0","0","0","0","0","0","40","0","15","0","0","0"
"1998-11-14 13:50:00.0","7","0","0","0","15","62","5","16","0","0","0"
"1998-11-14 14:00:00.0","1","0","0","0","3","53","6","15","0","0","0"
"1998-11-14 14:10:00.0","5","0","0","0","0","67","6","15","0","0","0"
"1998-11-14 14:20:00.0","6","0","0","0","0","65","6","16","0","0","0"
"1998-11-14 14:30:00.0","0","0","0","0","0","57","5","15","0","0","0"
"1998-11-14 14:40:00.0","6","0","0","0","9","72","6","16","0","0","0"
"1998-11-14 14:50:00.0","0","0","0","0","10","67","5","16","0","0","0"
"1998-11-14 15:00:00.0","7","0","0","0","0","64","9","16","0","0","0"
"1998-11-14 15:10:00.0","4","0","0","0","0","62","5","16","0","0","0"
"1998-11-14 15:20:00.0","2","0","0","0","0","59","5","15","0","0","0"
"1998-11-14 15:30:00.0","6","0","0","0","0","65","2","16","0","0","0"
"1998-11-14 15:40:00.0","0","0","0","0","16","55","5","16","0","0","0"
"1998-11-14 15:50:00.0","6","0","0","0","3","55","6","15","0","0","0"
"1998-11-14 16:00:00.0","0","0","0","0","0","41","6","15","0","0","0"
"1998-11-14 16:10:00.0","7","0","0","0","0","39","1","14","0","0","0"
"1998-11-14 16:20:00.0","6","0","0","0","0","42","0","13","0","0","0"
"1998-11-14 16:30:00.0","0","0","0","0","10","52","0","16","0","0","0"
"1998-11-14 16:40:00.0","6","0","0","0","9","56","0","16","0","0","0"
"1998-11-14 16:50:00.0","0","0","0","0","0","41","0","15","0","0","0"
"1998-11-14 17:00:00.0","6","0","0","0","0","47","0","16","0","0","0"
"1998-11-14 17:10:00.0","2","0","0","0","0","43","0","14","0","0","0"
"1998-11-14 17:20:00.0","4","0","0","0","2","46","0","15","0","0","0"
"1998-11-14 17:30:00.0","6","0","0","0","16","61","0","15","0","0","0"
"1998-11-14 17:40:00.0","0","0","0","0","1","41","0","15","0","0","0"
"1998-11-14 17:50:00.0","7","0","0","0","0","47","0","15","0","0","0"
"1998-11-14 18:00:00.0","0","0","0","0","0","41","0","16","0","0","0"
"1998-11-14 18:10:00.0","6","0","0","0","4","52","0","16","0","0","0"
"1998-11-14 18:20:00.0","5","0","0","0","16","60","0","15","0","0","0"
"1998-11-14 18:30:00.0","1","0","0","0","0","43","0","16","0","0","0"
"1998-11-14 18:40:00.0","6","0","0","0","0","47","0","16","0","0","0"
"1998-11-14 18:50:00.0","0","0","0","0","0","41","0","15","0","0","0"
"1998-11-14 19:00:00.0","7","0","0","0","0","47","3","16","0","0","0"
"1998-11-14 19:10:00.0","0","0","0","0","11","33","4","0","0","0","0"
"1998-11-14 19:20:00.0","6","0","0","0","8","28","0","0","0","0","0"
"1998-11-14 19:30:00.0","6","0","0","0","0","23","0","0","0","0","0"
"1998-11-14 19:40:00.0","0","0","0","0","0","24","0","0","0","0","0"
"1998-11-14 19:50:00.0","6","0","0","0","0","44","0","0","0","0","0"
"1998-11-14 20:00:00.0","0","0","0","0","2","37","0","0","0","0","0"
"1998-11-14 20:10:00.0","6","0","0","187","16","58","7","0","0","0","0"
"1998-11-14 20:20:00.0","2","0","0","286","1","43","11","0","0","0","0"
"1998-11-14 20:30:00.0","5","0","0","113","0","48","10","0","0","0","0"
"1998-11-14 20:40:00.0","6","0","0","0","0","46","8","0","0","0","0"
"1998-11-14 20:50:00.0","0","0","0","0","0","39","9","0","0","0","0"
"1998-11-14 21:00:00.0","6","0","0","0","9","55","8","0","0","0","0"
"1998-11-14 21:10:00.0","0","0","0","0","10","48","12","0","0","0","0"
"1998-11-14 21:20:00.0","6","0","0","0","0","47","11","0","0","0","0"
"1998-11-14 21:30:00.0","2","0","0","0","0","94","12","0","0","0","0"
"1998-11-14 21:40:00.0","5","0","0","0","0","44","7","0","0","0","0"
"1998-11-14 21:50:00.0","6","0","0","0","1","30","9","0","0","0","0"
"1998-11-14 22:00:00.0","0","0","0","0","16","31","0","0","0","0","0"
"1998-11-14 22:10:00.0","6","0","0","0","2","25","0","0","0","0","0"
"1998-11-14 22:20:00.0","0","0","0","0","0","17","1","0","0","0","0"
"1998-11-14 22:30:00.0","6","0","0","0","0","25","1","0","0","0","0"
"1998-11-14 22:40:00.0","0","0","0","0","0","17","0","0","0","0","0"
"1998-11-14 22:50:00.0","7","0","0","0","10","32","0","0","0","0","0"
"1998-11-14 23:00:00.0","5","0","0","0","9","31","0","0","0","0","0"
"1998-11-14 23:10:00.0","1","0","0","0","0","17","0","0","0","0","0"
"1998-11-14 23:20:00.0","4","0","0","0","0","27","0","0","0","0","0"
"1998-11-14 23:30:00.0","0","0","0","0","0","37","0","0","0","0","0"
"1998-11-14 23:40:00.0","0","0","0","0","0","35","0","0","0","0","0"
"1998-11-14 23:50:00.0","0","0","0","0","16","49","0","0","0","0","0"
"1998-11-15 00:00:00.0","0","0","0","0","1","35","0","0","0","0","0"
"1998-11-15 00:10:00.0","0","0","0","0","2","36","0","0","0","0","0"
"1998-11-15 00:20:00.0","7","0","0","0","0","41","0","0","0","0","0"
"1998-11-15 00:30:00.0","1","0","0","0","0","34","0","0","0","0","0"
"1998-11-15 00:40:00.0","7","0","0","0","7","49","0","0","0","0","0"
"1998-11-15 00:50:00.0","0","0","0","0","11","45","0","0","0","0","0"
"1998-11-15 01:00:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-15 01:10:00.0","7","0","0","0","0","41","0","0","0","0","0"
"1998-11-15 01:20:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 01:30:00.0","6","0","0","0","0","41","0","0","0","0","0"
"1998-11-15 01:40:00.0","0","0","0","0","16","48","0","0","0","0","0"
"1998-11-15 01:50:00.0","7","0","0","0","3","43","0","0","0","0","0"
"1998-11-15 02:00:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 02:10:00.0","3","0","0","0","0","37","0","0","0","0","0"
"1998-11-15 02:20:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 02:30:00.0","0","0","0","0","8","40","0","0","0","0","0"
"1998-11-15 02:40:00.0","0","0","0","0","11","44","0","0","0","0","0"
"1998-11-15 02:50:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 03:00:00.0","4","0","0","0","0","38","0","0","0","0","0"
"1998-11-15 03:10:00.0","4","0","0","0","0","36","0","0","0","0","0"
"1998-11-15 03:20:00.0","7","0","0","0","0","41","0","0","0","0","0"
"1998-11-15 03:30:00.0","0","0","0","0","15","47","0","0","0","0","0"
"1998-11-15 03:40:00.0","7","0","0","0","5","45","0","0","0","0","0"
"1998-11-15 03:50:00.0","3","0","0","0","0","36","0","0","0","0","0"
"1998-11-15 04:00:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-15 04:10:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 04:20:00.0","0","0","0","0","6","39","0","0","0","0","0"
"1998-11-15 04:30:00.0","8","0","0","0","13","53","0","0","0","0","0"
"1998-11-15 04:40:00.0","2","0","0","0","0","36","0","0","0","0","0"
"1998-11-15 04:50:00.0","4","0","0","0","0","37","0","0","0","0","0"
"1998-11-15 05:00:00.0","4","0","0","0","0","85","15","0","0","0","0"
"1998-11-15 05:10:00.0","0","0","0","0","0","34","16","0","0","0","0"
"1998-11-15 05:20:00.0","0","0","0","0","14","46","16","0","0","0","0"
"1998-11-15 05:30:00.0","4","0","0","0","5","45","7","0","0","0","0"
"1998-11-15 05:40:00.0","3","0","0","0","0","36","0","0","0","0","0"
"1998-11-15 05:50:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-15 06:00:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 06:10:00.0","4","0","0","0","5","43","0","0","0","0","0"
"1998-11-15 06:20:00.0","0","0","0","0","14","46","0","0","0","0","0"
"1998-11-15 06:30:00.0","0","0","0","0","0","33","0","0","0","0","0"
