"Time","Clothes drier (without condenser) ()","Dish washer (12 place setting)","Microwave oven ()","Site consumption ()","Total site light consumption ()","Washing machine ()","Water heater ()"
"1998-09-11 23:30:00.0","0","0","0","178","0","0","130"
"1998-09-11 23:40:00.0","0","0","0","505","0","0","461"
"1998-09-11 23:50:00.0","0","0","0","258","0","0","225"
"1998-09-12 00:00:00.0","0","0","0","44","0","0","0"
"1998-09-12 00:10:00.0","0","0","0","47","0","0","0"
"1998-09-12 00:20:00.0","0","0","0","44","0","0","0"
"1998-09-12 00:30:00.0","0","0","0","33","0","0","0"
"1998-09-12 00:40:00.0","0","0","0","33","0","0","0"
"1998-09-12 00:50:00.0","0","0","0","33","0","0","0"
"1998-09-12 01:00:00.0","0","0","0","73","44","0","0"
"1998-09-12 01:10:00.0","0","0","0","45","10","0","0"
"1998-09-12 01:20:00.0","0","0","0","28","3","0","0"
"1998-09-12 01:30:00.0","0","0","0","16","0","0","0"
"1998-09-12 01:40:00.0","0","0","0","111","0","0","78"
"1998-09-12 01:50:00.0","0","0","0","50","0","0","0"
"1998-09-12 02:00:00.0","0","0","0","46","0","0","0"
"1998-09-12 02:10:00.0","0","0","0","36","0","0","0"
"1998-09-12 02:20:00.0","0","0","0","184","0","0","152"
"1998-09-12 02:30:00.0","0","0","0","31","0","0","0"
"1998-09-12 02:40:00.0","0","0","0","31","0","0","0"
"1998-09-12 02:50:00.0","0","0","0","28","0","0","0"
"1998-09-12 03:00:00.0","0","0","0","17","0","0","0"
"1998-09-12 03:10:00.0","0","0","0","16","0","0","0"
"1998-09-12 03:20:00.0","0","0","0","25","0","0","0"
"1998-09-12 03:30:00.0","0","0","0","37","6","0","0"
"1998-09-12 03:40:00.0","0","0","0","35","7","0","0"
"1998-09-12 03:50:00.0","0","0","0","23","7","0","0"
"1998-09-12 04:00:00.0","0","0","0","23","7","0","0"
"1998-09-12 04:10:00.0","0","0","0","23","7","0","0"
"1998-09-12 04:20:00.0","0","0","0","65","7","0","42"
"1998-09-12 04:30:00.0","0","0","0","165","7","0","142"
"1998-09-12 04:40:00.0","0","0","0","23","7","0","0"
"1998-09-12 04:50:00.0","0","0","0","33","7","0","0"
"1998-09-12 05:00:00.0","0","0","0","42","7","0","0"
"1998-09-12 05:10:00.0","0","0","0","54","7","0","0"
"1998-09-12 05:20:00.0","0","0","0","54","7","0","0"
"1998-09-12 05:30:00.0","0","0","0","49","7","0","0"
"1998-09-12 05:40:00.0","0","0","0","39","7","0","0"
"1998-09-12 05:50:00.0","0","0","0","38","7","0","0"
"1998-09-12 06:00:00.0","0","0","0","35","7","0","0"
"1998-09-12 06:10:00.0","0","0","0","23","7","0","0"
"1998-09-12 06:20:00.0","0","0","0","23","7","0","0"
"1998-09-12 06:30:00.0","0","0","0","23","7","0","0"
"1998-09-12 06:40:00.0","0","0","0","23","7","0","0"
"1998-09-12 06:50:00.0","0","0","0","24","7","0","0"
"1998-09-12 07:00:00.0","0","0","0","38","7","0","0"
"1998-09-12 07:10:00.0","0","0","0","37","7","0","0"
"1998-09-12 07:20:00.0","0","0","0","37","14","0","0"
"1998-09-12 07:30:00.0","0","0","18","84","27","0","0"
"1998-09-12 07:40:00.0","0","0","0","60","44","0","0"
"1998-09-12 07:50:00.0","0","0","0","77","56","0","0"
"1998-09-12 08:00:00.0","0","0","0","56","19","0","0"
"1998-09-12 08:10:00.0","0","0","0","42","7","0","0"
"1998-09-12 08:20:00.0","0","0","0","39","5","0","0"
"1998-09-12 08:30:00.0","0","0","0","47","14","0","0"
"1998-09-12 08:40:00.0","0","0","0","87","40","0","0"
"1998-09-12 08:50:00.0","0","0","0","84","39","0","0"
"1998-09-12 09:00:00.0","0","0","0","75","38","0","0"
"1998-09-12 09:10:00.0","0","0","0","64","40","0","0"
"1998-09-12 09:20:00.0","0","0","0","55","39","0","0"
"1998-09-12 09:30:00.0","0","0","0","61","38","0","0"
"1998-09-12 09:40:00.0","0","0","0","68","46","0","0"
"1998-09-12 09:50:00.0","0","0","0","27","11","0","0"
"1998-09-12 10:00:00.0","0","0","0","16","0","0","0"
"1998-09-12 10:10:00.0","0","0","0","15","0","0","0"
"1998-09-12 10:20:00.0","0","0","0","22","0","0","0"
"1998-09-12 10:30:00.0","0","0","0","31","0","0","0"
"1998-09-12 10:40:00.0","0","0","0","47","10","0","0"
"1998-09-12 10:50:00.0","0","0","0","53","20","0","0"
"1998-09-12 11:00:00.0","0","0","0","52","19","0","0"
"1998-09-12 11:10:00.0","0","0","0","65","20","0","0"
"1998-09-12 11:20:00.0","0","0","0","71","20","0","0"
"1998-09-12 11:30:00.0","0","0","0","70","20","0","0"
"1998-09-12 11:40:00.0","0","0","0","69","19","0","0"
"1998-09-12 11:50:00.0","0","0","0","67","20","0","0"
"1998-09-12 12:00:00.0","0","0","0","81","19","0","0"
"1998-09-12 12:10:00.0","0","0","0","78","17","0","0"
"1998-09-12 12:20:00.0","0","0","0","65","18","0","0"
"1998-09-12 12:30:00.0","0","0","0","36","3","0","0"
"1998-09-12 12:40:00.0","0","0","0","33","0","0","0"
"1998-09-12 12:50:00.0","0","0","64","98","0","0","0"
"1998-09-12 13:00:00.0","0","0","0","33","0","0","0"
"1998-09-12 13:10:00.0","0","0","0","33","0","0","0"
"1998-09-12 13:20:00.0","0","0","0","27","0","0","0"
"1998-09-12 13:30:00.0","0","0","0","21","4","0","0"
"1998-09-12 13:40:00.0","0","0","0","42","0","0","0"
"1998-09-12 13:50:00.0","0","0","0","42","0","0","0"
"1998-09-12 14:00:00.0","0","0","0","33","0","0","0"
"1998-09-12 14:10:00.0","0","0","0","28","0","0","0"
"1998-09-12 14:20:00.0","0","0","0","45","0","0","0"
"1998-09-12 14:30:00.0","0","0","0","46","0","0","0"
"1998-09-12 14:40:00.0","0","0","0","46","0","0","0"
"1998-09-12 14:50:00.0","0","0","0","44","0","0","0"
"1998-09-12 15:00:00.0","0","0","0","44","0","0","0"
"1998-09-12 15:10:00.0","0","0","0","45","0","0","0"
"1998-09-12 15:20:00.0","0","0","0","60","2","0","0"
"1998-09-12 15:30:00.0","0","0","0","45","0","0","0"
"1998-09-12 15:40:00.0","0","0","0","32","0","0","0"
"1998-09-12 15:50:00.0","0","0","0","28","0","0","0"
"1998-09-12 16:00:00.0","0","0","0","27","0","0","0"
"1998-09-12 16:10:00.0","0","0","0","28","0","0","0"
"1998-09-12 16:20:00.0","0","0","0","28","0","0","0"
"1998-09-12 16:30:00.0","0","0","0","28","0","0","0"
"1998-09-12 16:40:00.0","0","0","0","26","2","0","0"
"1998-09-12 16:50:00.0","0","0","0","16","0","0","0"
"1998-09-12 17:00:00.0","0","0","0","17","0","0","0"
"1998-09-12 17:10:00.0","0","0","0","28","0","0","0"
"1998-09-12 17:20:00.0","0","0","0","30","0","0","0"
"1998-09-12 17:30:00.0","0","0","0","42","0","0","0"
"1998-09-12 17:40:00.0","0","0","0","33","0","0","0"
"1998-09-12 17:50:00.0","0","0","0","32","0","0","0"
"1998-09-12 18:00:00.0","0","0","0","34","0","0","0"
"1998-09-12 18:10:00.0","0","0","0","33","0","0","0"
"1998-09-12 18:20:00.0","0","0","0","30","0","0","0"
"1998-09-12 18:30:00.0","0","0","0","36","0","0","0"
"1998-09-12 18:40:00.0","0","0","0","44","25","0","0"
"1998-09-12 18:50:00.0","0","0","0","87","57","0","0"
"1998-09-12 19:00:00.0","0","0","0","90","60","0","0"
"1998-09-12 19:10:00.0","0","0","0","82","60","0","0"
"1998-09-12 19:20:00.0","0","0","0","64","46","0","0"
"1998-09-12 19:30:00.0","0","0","0","58","42","0","0"
"1998-09-12 19:40:00.0","0","0","0","67","42","0","0"
"1998-09-12 19:50:00.0","0","0","0","99","66","0","0"
"1998-09-12 20:00:00.0","0","0","0","93","61","0","0"
"1998-09-12 20:10:00.0","0","0","0","80","48","0","0"
"1998-09-12 20:20:00.0","0","0","0","61","29","0","0"
"1998-09-12 20:30:00.0","0","0","0","81","30","0","0"
"1998-09-12 20:40:00.0","0","0","0","94","29","0","0"
"1998-09-12 20:50:00.0","0","0","0","107","42","0","0"
"1998-09-12 21:00:00.0","0","0","0","173","113","0","0"
"1998-09-12 21:10:00.0","0","0","0","77","38","0","0"
"1998-09-12 21:20:00.0","0","0","0","43","0","0","0"
"1998-09-12 21:30:00.0","0","0","0","42","0","0","0"
"1998-09-12 21:40:00.0","0","0","0","29","0","0","0"
"1998-09-12 21:50:00.0","0","0","0","27","0","0","0"
"1998-09-12 22:00:00.0","0","0","0","224","1","0","195"
"1998-09-12 22:10:00.0","0","0","0","487","0","0","460"
"1998-09-12 22:20:00.0","0","0","0","495","0","0","461"
"1998-09-12 22:30:00.0","0","0","0","499","0","0","458"
"1998-09-12 22:40:00.0","0","0","0","499","0","0","460"
"1998-09-12 22:50:00.0","0","0","0","733","0","249","455"
"1998-09-12 23:00:00.0","0","0","0","683","3","196","456"
"1998-09-12 23:10:00.0","0","0","0","496","0","23","460"
"1998-09-12 23:20:00.0","0","0","0","502","0","26","461"
"1998-09-12 23:30:00.0","0","0","0","498","0","15","456"
"1998-09-12 23:40:00.0","0","0","0","407","0","41","335"
"1998-09-12 23:50:00.0","0","0","0","543","0","64","449"
"1998-09-13 00:00:00.0","0","0","0","491","0","0","460"
"1998-09-13 00:10:00.0","0","0","0","272","0","0","225"
"1998-09-13 00:20:00.0","0","0","0","45","0","0","0"
"1998-09-13 00:30:00.0","0","0","0","37","0","0","0"
"1998-09-13 00:40:00.0","0","0","0","22","0","0","0"
"1998-09-13 00:50:00.0","0","0","0","16","0","0","0"
"1998-09-13 01:00:00.0","0","0","0","17","0","0","0"
"1998-09-13 01:10:00.0","0","0","0","16","0","0","0"
"1998-09-13 01:20:00.0","0","0","0","16","0","0","0"
"1998-09-13 01:30:00.0","0","0","0","17","0","0","0"
"1998-09-13 01:40:00.0","0","0","0","16","0","0","0"
"1998-09-13 01:50:00.0","0","0","0","16","0","0","0"
"1998-09-13 02:00:00.0","0","0","0","28","1","0","0"
"1998-09-13 02:10:00.0","0","0","0","38","7","0","0"
"1998-09-13 02:20:00.0","0","0","0","31","7","0","0"
"1998-09-13 02:30:00.0","0","0","0","27","7","0","0"
"1998-09-13 02:40:00.0","0","0","0","42","7","0","0"
"1998-09-13 02:50:00.0","0","0","0","41","7","0","0"
"1998-09-13 03:00:00.0","0","0","0","39","7","0","0"
"1998-09-13 03:10:00.0","0","0","0","39","6","0","0"
"1998-09-13 03:20:00.0","0","0","0","39","7","0","0"
"1998-09-13 03:30:00.0","0","0","0","38","7","0","0"
"1998-09-13 03:40:00.0","0","0","0","41","7","0","0"
"1998-09-13 03:50:00.0","0","0","0","38","7","0","0"
"1998-09-13 04:00:00.0","0","0","0","32","7","0","0"
"1998-09-13 04:10:00.0","0","0","0","23","7","0","0"
"1998-09-13 04:20:00.0","0","0","0","24","7","0","0"
"1998-09-13 04:30:00.0","0","0","0","23","7","0","0"
"1998-09-13 04:40:00.0","0","0","0","23","7","0","0"
"1998-09-13 04:50:00.0","0","0","0","24","8","0","0"
"1998-09-13 05:00:00.0","0","0","0","23","7","0","0"
"1998-09-13 05:10:00.0","0","0","0","24","7","0","0"
"1998-09-13 05:20:00.0","0","0","0","23","7","0","0"
"1998-09-13 05:30:00.0","0","0","0","24","7","0","0"
"1998-09-13 05:40:00.0","0","0","0","170","7","0","120"
"1998-09-13 05:50:00.0","0","0","0","304","7","0","249"
"1998-09-13 06:00:00.0","0","0","0","49","7","0","0"
"1998-09-13 06:10:00.0","0","0","0","40","7","0","0"
"1998-09-13 06:20:00.0","0","0","0","38","7","0","0"
"1998-09-13 06:30:00.0","0","0","0","39","7","0","0"
"1998-09-13 06:40:00.0","0","0","0","38","7","0","0"
"1998-09-13 06:50:00.0","0","0","0","23","7","0","0"
"1998-09-13 07:00:00.0","0","0","0","23","7","0","0"
"1998-09-13 07:10:00.0","0","0","0","24","8","0","0"
"1998-09-13 07:20:00.0","0","0","0","23","7","0","0"
"1998-09-13 07:30:00.0","0","0","0","39","7","0","0"
"1998-09-13 07:40:00.0","0","0","0","34","2","0","0"
"1998-09-13 07:50:00.0","0","0","0","21","2","0","0"
"1998-09-13 08:00:00.0","0","0","0","16","0","0","0"
"1998-09-13 08:10:00.0","0","0","0","28","10","0","0"
"1998-09-13 08:20:00.0","0","0","0","99","39","0","0"
"1998-09-13 08:30:00.0","0","0","12","70","40","0","0"
"1998-09-13 08:40:00.0","0","0","0","83","40","0","0"
"1998-09-13 08:50:00.0","0","0","0","94","40","0","0"
"1998-09-13 09:00:00.0","0","0","0","94","40","0","0"
"1998-09-13 09:10:00.0","0","0","0","109","50","0","0"
"1998-09-13 09:20:00.0","0","0","0","116","51","0","0"
"1998-09-13 09:30:00.0","0","0","0","386","72","248","0"
"1998-09-13 09:40:00.0","0","0","0","510","102","352","0"
"1998-09-13 09:50:00.0","0","0","0","517","122","352","0"
"1998-09-13 10:00:00.0","0","0","0","514","123","351","0"
"1998-09-13 10:10:00.0","0","0","0","480","99","326","0"
"1998-09-13 10:20:00.0","0","0","0","127","70","22","0"
"1998-09-13 10:30:00.0","0","0","0","91","35","22","0"
"1998-09-13 10:40:00.0","0","0","0","84","36","14","0"
"1998-09-13 10:50:00.0","0","0","0","107","32","41","0"
"1998-09-13 11:00:00.0","0","0","0","79","33","11","0"
"1998-09-13 11:10:00.0","0","0","0","98","39","19","0"
"1998-09-13 11:20:00.0","0","0","0","115","32","43","0"
"1998-09-13 11:30:00.0","0","0","0","110","33","47","0"
"1998-09-13 11:40:00.0","0","0","0","64","32","0","0"
"1998-09-13 11:50:00.0","0","0","0","80","32","0","0"
"1998-09-13 12:00:00.0","0","0","0","73","32","0","0"
"1998-09-13 12:10:00.0","0","0","0","68","33","0","0"
"1998-09-13 12:20:00.0","0","0","0","66","32","0","0"
"1998-09-13 12:30:00.0","0","0","0","80","33","0","0"
"1998-09-13 12:40:00.0","0","0","0","84","32","0","0"
"1998-09-13 12:50:00.0","0","0","0","90","33","0","0"
"1998-09-13 13:00:00.0","0","0","0","83","32","0","0"
"1998-09-13 13:10:00.0","0","0","0","73","33","0","0"
"1998-09-13 13:20:00.0","0","0","0","69","32","0","0"
"1998-09-13 13:30:00.0","0","0","0","69","33","0","0"
"1998-09-13 13:40:00.0","0","0","0","69","32","0","0"
"1998-09-13 13:50:00.0","0","0","0","71","33","0","0"
"1998-09-13 14:00:00.0","0","0","0","71","33","0","0"
"1998-09-13 14:10:00.0","0","0","0","78","32","0","0"
"1998-09-13 14:20:00.0","0","0","0","69","33","0","0"
"1998-09-13 14:30:00.0","0","0","0","94","33","0","0"
"1998-09-13 14:40:00.0","0","0","0","80","32","0","0"
"1998-09-13 14:50:00.0","0","0","0","104","33","0","0"
"1998-09-13 15:00:00.0","0","0","0","101","32","0","0"
"1998-09-13 15:10:00.0","0","0","0","103","33","0","0"
"1998-09-13 15:20:00.0","0","0","0","85","33","0","0"
"1998-09-13 15:30:00.0","0","0","0","91","32","0","0"
"1998-09-13 15:40:00.0","0","0","0","90","33","0","0"
"1998-09-13 15:50:00.0","0","0","0","89","33","0","0"
"1998-09-13 16:00:00.0","0","0","0","72","33","0","0"
"1998-09-13 16:10:00.0","0","0","0","77","33","0","0"
"1998-09-13 16:20:00.0","0","0","0","69","32","0","0"
"1998-09-13 16:30:00.0","0","0","0","77","33","0","0"
"1998-09-13 16:40:00.0","0","0","0","97","33","0","0"
"1998-09-13 16:50:00.0","0","0","0","215","54","86","0"
"1998-09-13 17:00:00.0","0","0","0","519","58","351","0"
"1998-09-13 17:10:00.0","0","0","0","548","57","349","0"
"1998-09-13 17:20:00.0","0","0","0","551","57","350","0"
"1998-09-13 17:30:00.0","0","0","0","181","58","14","0"
"1998-09-13 17:40:00.0","0","0","0","188","60","42","0"
"1998-09-13 17:50:00.0","0","0","0","150","61","11","0"
"1998-09-13 18:00:00.0","0","0","0","161","60","20","0"
"1998-09-13 18:10:00.0","0","0","0","184","58","47","0"
"1998-09-13 18:20:00.0","0","0","0","184","58","43","0"
"1998-09-13 18:30:00.0","0","0","0","158","57","0","0"
"1998-09-13 18:40:00.0","0","0","0","157","58","0","0"
"1998-09-13 18:50:00.0","0","0","0","140","58","0","0"
"1998-09-13 19:00:00.0","0","0","0","156","58","39","0"
"1998-09-13 19:10:00.0","0","0","0","442","48","350","0"
"1998-09-13 19:20:00.0","0","0","0","302","33","229","0"
"1998-09-13 19:30:00.0","0","0","0","72","18","20","0"
"1998-09-13 19:40:00.0","0","0","0","65","29","0","0"
"1998-09-13 19:50:00.0","0","14","0","88","31","0","0"
"1998-09-13 20:00:00.0","0","208","0","362","101","0","0"
"1998-09-13 20:10:00.0","0","363","0","517","88","0","0"
"1998-09-13 20:20:00.0","0","270","0","356","32","0","0"
"1998-09-13 20:30:00.0","0","31","0","84","7","0","0"
"1998-09-13 20:40:00.0","0","77","0","134","6","0","0"
"1998-09-13 20:50:00.0","0","366","0","428","0","0","0"
"1998-09-13 21:00:00.0","0","140","0","190","0","0","0"
"1998-09-13 21:10:00.0","0","0","0","44","0","0","0"
"1998-09-13 21:20:00.0","0","0","0","43","0","0","0"
"1998-09-13 21:30:00.0","0","0","0","43","0","0","0"
"1998-09-13 21:40:00.0","0","0","0","46","0","0","0"
"1998-09-13 21:50:00.0","0","0","0","46","0","0","0"
"1998-09-13 22:00:00.0","0","0","0","240","0","0","199"
"1998-09-13 22:10:00.0","0","0","0","506","2","0","468"
"1998-09-13 22:20:00.0","0","0","0","426","0","0","399"
"1998-09-13 22:30:00.0","0","0","0","491","0","0","463"
"1998-09-13 22:40:00.0","0","0","0","303","0","0","276"
"1998-09-13 22:50:00.0","0","0","0","31","3","0","0"
"1998-09-13 23:00:00.0","0","0","0","136","0","0","108"
"1998-09-13 23:10:00.0","0","0","0","28","0","0","0"
"1998-09-13 23:20:00.0","0","0","0","157","0","0","129"
"1998-09-13 23:30:00.0","0","0","0","28","0","0","0"
"1998-09-13 23:40:00.0","0","0","0","26","0","0","0"
"1998-09-13 23:50:00.0","0","0","0","36","0","0","0"
"1998-09-14 00:00:00.0","0","0","0","134","0","0","88"
"1998-09-14 00:10:00.0","0","0","0","47","0","0","0"
"1998-09-14 00:20:00.0","0","0","0","46","0","0","0"
"1998-09-14 00:30:00.0","0","0","0","36","0","0","0"
"1998-09-14 00:40:00.0","0","0","0","31","0","0","0"
"1998-09-14 00:50:00.0","0","0","0","22","0","0","0"
"1998-09-14 01:00:00.0","0","0","0","59","0","0","42"
"1998-09-14 01:10:00.0","0","0","0","61","0","0","45"
"1998-09-14 01:20:00.0","0","0","0","17","0","0","0"
"1998-09-14 01:30:00.0","0","0","0","16","0","0","0"
"1998-09-14 01:40:00.0","0","0","0","17","0","0","0"
"1998-09-14 01:50:00.0","0","0","0","59","0","0","43"
"1998-09-14 02:00:00.0","0","0","0","17","0","0","0"
"1998-09-14 02:10:00.0","0","0","0","23","0","0","0"
"1998-09-14 02:20:00.0","0","0","0","159","0","0","127"
"1998-09-14 02:30:00.0","0","0","0","29","0","0","0"
"1998-09-14 02:40:00.0","0","0","0","21","0","0","0"
"1998-09-14 02:50:00.0","0","0","0","38","2","0","0"
"1998-09-14 03:00:00.0","0","0","0","41","7","0","0"
"1998-09-14 03:10:00.0","0","0","0","41","7","0","0"
"1998-09-14 03:20:00.0","0","0","0","39","7","0","0"
"1998-09-14 03:30:00.0","0","0","0","39","7","0","0"
"1998-09-14 03:40:00.0","0","0","0","39","7","0","0"
"1998-09-14 03:50:00.0","0","0","0","29","7","0","0"
"1998-09-14 04:00:00.0","0","0","0","23","7","0","0"
"1998-09-14 04:10:00.0","0","0","0","35","7","0","0"
"1998-09-14 04:20:00.0","0","0","0","91","7","0","53"
"1998-09-14 04:30:00.0","0","0","0","35","7","0","0"
"1998-09-14 04:40:00.0","0","0","0","24","7","0","0"
"1998-09-14 04:50:00.0","0","0","0","23","7","0","0"
"1998-09-14 05:00:00.0","0","0","0","365","7","0","342"
"1998-09-14 05:10:00.0","0","0","0","23","7","0","0"
"1998-09-14 05:20:00.0","0","0","0","23","7","0","0"
"1998-09-14 05:30:00.0","0","0","0","23","7","0","0"
"1998-09-14 05:40:00.0","0","0","0","24","7","0","0"
"1998-09-14 05:50:00.0","0","0","0","41","7","0","0"
"1998-09-14 06:00:00.0","0","0","0","41","7","0","0"
"1998-09-14 06:10:00.0","0","0","0","40","7","0","0"
"1998-09-14 06:20:00.0","0","0","0","50","7","0","0"
"1998-09-14 06:30:00.0","0","0","0","53","6","0","0"
"1998-09-14 06:40:00.0","0","0","0","51","7","0","0"
"1998-09-14 06:50:00.0","0","0","0","32","7","0","0"
"1998-09-14 07:00:00.0","0","0","0","23","7","0","0"
"1998-09-14 07:10:00.0","0","0","0","23","7","0","0"
"1998-09-14 07:20:00.0","0","0","32","146","62","0","0"
"1998-09-14 07:30:00.0","0","0","22","128","73","0","0"
"1998-09-14 07:40:00.0","0","0","0","80","47","0","0"
"1998-09-14 07:50:00.0","0","0","0","71","43","0","0"
"1998-09-14 08:00:00.0","0","0","0","70","42","0","0"
"1998-09-14 08:10:00.0","0","0","0","92","65","0","0"
"1998-09-14 08:20:00.0","0","0","0","86","61","0","0"
"1998-09-14 08:30:00.0","0","0","0","66","32","0","0"
"1998-09-14 08:40:00.0","0","0","0","111","33","0","0"
"1998-09-14 08:50:00.0","0","0","0","110","32","0","0"
"1998-09-14 09:00:00.0","0","0","0","103","33","0","0"
"1998-09-14 09:10:00.0","0","0","0","94","32","0","0"
"1998-09-14 09:20:00.0","0","0","0","310","33","206","0"
"1998-09-14 09:30:00.0","0","0","0","193","32","101","0"
"1998-09-14 09:40:00.0","0","0","0","130","33","38","0"
"1998-09-14 09:50:00.0","0","0","0","103","32","11","0"
"1998-09-14 10:00:00.0","0","0","0","95","33","20","0"
"1998-09-14 10:10:00.0","0","0","0","118","33","38","0"
"1998-09-14 10:20:00.0","0","0","0","141","37","58","0"
"1998-09-14 10:30:00.0","0","0","0","82","33","0","0"
"1998-09-14 10:40:00.0","0","0","0","82","32","0","0"
"1998-09-14 10:50:00.0","0","0","0","68","33","0","0"
"1998-09-14 11:00:00.0","0","0","0","68","32","0","0"
"1998-09-14 11:10:00.0","0","0","0","68","33","0","0"
"1998-09-14 11:20:00.0","0","0","0","72","32","0","0"
"1998-09-14 11:30:00.0","0","0","0","64","33","0","0"
"1998-09-14 11:40:00.0","0","0","0","91","33","0","0"
"1998-09-14 11:50:00.0","0","0","34","141","35","0","0"
"1998-09-14 12:00:00.0","0","0","34","120","33","0","0"
"1998-09-14 12:10:00.0","0","0","0","69","33","0","0"
"1998-09-14 12:20:00.0","0","0","0","81","34","0","0"
"1998-09-14 12:30:00.0","0","0","14","101","33","0","0"
"1998-09-14 12:40:00.0","0","0","0","118","33","0","0"
"1998-09-14 12:50:00.0","0","0","0","113","32","0","0"
"1998-09-14 13:00:00.0","0","0","0","88","33","0","0"
"1998-09-14 13:10:00.0","0","0","0","30","13","0","0"
"1998-09-14 13:20:00.0","0","0","0","16","0","0","0"
"1998-09-14 13:30:00.0","0","0","0","16","0","0","0"
"1998-09-14 13:40:00.0","0","0","0","16","0","0","0"
"1998-09-14 13:50:00.0","0","0","0","16","0","0","0"
"1998-09-14 14:00:00.0","0","0","0","16","0","0","0"
"1998-09-14 14:10:00.0","0","0","0","38","3","0","0"
"1998-09-14 14:20:00.0","0","0","0","16","0","0","0"
"1998-09-14 14:30:00.0","0","0","0","23","0","0","0"
"1998-09-14 14:40:00.0","0","0","0","31","0","0","0"
"1998-09-14 14:50:00.0","0","0","0","34","0","0","0"
"1998-09-14 15:00:00.0","0","0","0","41","0","0","0"
"1998-09-14 15:10:00.0","0","0","0","34","0","0","0"
"1998-09-14 15:20:00.0","0","0","0","32","0","0","0"
"1998-09-14 15:30:00.0","0","0","0","35","0","0","0"
"1998-09-14 15:40:00.0","0","0","0","72","4","0","0"
"1998-09-14 15:50:00.0","0","0","0","81","0","0","0"
"1998-09-14 16:00:00.0","0","0","0","66","0","0","0"
"1998-09-14 16:10:00.0","0","0","0","67","0","0","0"
"1998-09-14 16:20:00.0","0","0","0","69","0","0","0"
"1998-09-14 16:30:00.0","0","0","0","69","0","0","0"
"1998-09-14 16:40:00.0","0","0","0","67","0","0","0"
"1998-09-14 16:50:00.0","0","0","0","370","0","0","0"
"1998-09-14 17:00:00.0","0","0","0","607","11","105","0"
"1998-09-14 17:10:00.0","0","0","0","772","32","335","0"
"1998-09-14 17:20:00.0","0","0","0","400","33","12","0"
"1998-09-14 17:30:00.0","0","0","0","455","50","43","0"
"1998-09-14 17:40:00.0","0","0","0","368","37","11","0"
"1998-09-14 17:50:00.0","0","0","0","205","39","25","0"
"1998-09-14 18:00:00.0","0","0","0","227","71","47","0"
"1998-09-14 18:10:00.0","0","0","0","199","62","38","0"
"1998-09-14 18:20:00.0","0","0","0","146","45","0","0"
"1998-09-14 18:30:00.0","0","0","0","168","78","0","0"
"1998-09-14 18:40:00.0","0","0","0","176","97","0","0"
"1998-09-14 18:50:00.0","0","0","0","189","110","0","0"
"1998-09-14 19:00:00.0","0","0","0","295","109","0","0"
"1998-09-14 19:10:00.0","0","0","0","231","82","40","0"
"1998-09-14 19:20:00.0","0","0","0","454","70","355","0"
"1998-09-14 19:30:00.0","0","0","0","431","81","320","0"
"1998-09-14 19:40:00.0","0","0","0","424","114","266","0"
"1998-09-14 19:50:00.0","0","0","0","163","106","26","0"
"1998-09-14 20:00:00.0","0","0","0","117","93","6","0"
"1998-09-14 20:10:00.0","0","0","0","156","90","39","0"
"1998-09-14 20:20:00.0","0","0","0","139","95","11","0"
"1998-09-14 20:30:00.0","0","0","0","107","48","20","0"
"1998-09-14 20:40:00.0","0","0","0","104","36","41","0"
"1998-09-14 20:50:00.0","0","0","0","96","18","54","0"
"1998-09-14 21:00:00.0","0","0","0","55","7","0","0"
"1998-09-14 21:10:00.0","0","0","0","52","7","0","0"
"1998-09-14 21:20:00.0","0","0","0","52","7","0","0"
"1998-09-14 21:30:00.0","0","0","0","57","7","0","0"
"1998-09-14 21:40:00.0","0","0","0","49","7","0","0"
"1998-09-14 21:50:00.0","0","0","0","52","7","0","0"
"1998-09-14 22:00:00.0","0","0","0","244","7","0","199"
"1998-09-14 22:10:00.0","0","0","0","494","6","0","466"
"1998-09-14 22:20:00.0","0","0","0","490","7","0","467"
"1998-09-14 22:30:00.0","0","0","0","487","7","0","465"
"1998-09-14 22:40:00.0","0","0","0","488","7","0","465"
"1998-09-14 22:50:00.0","0","0","0","489","7","0","468"
"1998-09-14 23:00:00.0","0","0","0","492","7","0","468"
"1998-09-14 23:10:00.0","0","0","0","492","6","0","470"
"1998-09-14 23:20:00.0","0","0","0","394","7","0","372"
"1998-09-14 23:30:00.0","0","0","0","319","6","0","289"
"1998-09-14 23:40:00.0","0","0","0","240","0","0","209"
"1998-09-14 23:50:00.0","0","0","0","148","0","0","119"
"1998-09-15 00:00:00.0","0","0","0","78","0","0","46"
"1998-09-15 00:10:00.0","0","0","0","88","0","0","53"
"1998-09-15 00:20:00.0","0","0","0","74","0","0","40"
"1998-09-15 00:30:00.0","0","0","0","73","0","0","41"
"1998-09-15 00:40:00.0","0","0","0","32","0","0","0"
"1998-09-15 00:50:00.0","0","0","0","124","0","0","93"
"1998-09-15 01:00:00.0","0","0","0","27","0","0","0"
"1998-09-15 01:10:00.0","0","0","0","20","0","0","0"
"1998-09-15 01:20:00.0","0","0","0","31","0","0","0"
"1998-09-15 01:30:00.0","0","0","0","30","0","0","0"
"1998-09-15 01:40:00.0","0","0","0","22","0","0","0"
"1998-09-15 01:50:00.0","0","0","0","63","0","0","48"
"1998-09-15 02:00:00.0","0","0","0","16","0","0","0"
"1998-09-15 02:10:00.0","0","0","0","16","0","0","0"
