"Time","Electric Cooker (hot plate+oven) ()","Fridge freezer (267l/48l)","Microwave oven (1,2kW)","Non halogen lamp 1 (0,5kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV ()","Vertical freezer (288l)","Washing machine (800rpm)"
"1998-05-25 05:10:00.0","0","2","0","0","34","14","0","0","0","0"
"1998-05-25 05:20:00.0","0","18","0","0","82","24","6","0","18","0"
"1998-05-25 05:30:00.0","0","23","0","0","66","9","10","0","10","0"
"1998-05-25 05:40:00.0","0","19","0","0","53","7","11","0","0","0"
"1998-05-25 05:50:00.0","0","2","0","0","31","0","11","0","0","0"
"1998-05-25 06:00:00.0","0","2","0","0","31","0","12","0","0","0"
"1998-05-25 06:10:00.0","0","2","0","0","43","0","11","0","12","0"
"1998-05-25 06:20:00.0","0","16","28","0","94","7","12","0","16","0"
"1998-05-25 06:30:00.0","0","23","0","0","49","0","11","0","0","0"
"1998-05-25 06:40:00.0","0","20","0","0","48","0","11","0","0","0"
"1998-05-25 06:50:00.0","0","2","0","0","42","10","12","0","0","0"
"1998-05-25 07:00:00.0","0","2","0","0","36","0","12","0","5","0"
"1998-05-25 07:10:00.0","0","2","34","0","101","17","6","0","24","0"
"1998-05-25 07:20:00.0","0","16","23","0","99","39","0","0","1","0"
"1998-05-25 07:30:00.0","0","23","13","0","72","21","0","0","0","0"
"1998-05-25 07:40:00.0","0","21","0","0","140","17","0","0","0","0"
"1998-05-25 07:50:00.0","0","2","0","0","168","2","0","0","12","0"
"1998-05-25 08:00:00.0","0","2","0","0","82","19","0","0","17","0"
"1998-05-25 08:10:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-25 08:20:00.0","0","9","0","0","26","0","0","0","0","0"
"1998-05-25 08:30:00.0","0","24","0","0","39","0","0","0","0","0"
"1998-05-25 08:40:00.0","0","22","0","0","40","0","0","0","2","0"
"1998-05-25 08:50:00.0","0","3","0","0","42","0","0","0","25","0"
"1998-05-25 09:00:00.0","0","2","0","0","22","0","0","0","2","0"
"1998-05-25 09:10:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-25 09:20:00.0","0","7","0","0","23","0","0","0","0","0"
"1998-05-25 09:30:00.0","0","24","0","0","40","0","0","0","0","0"
"1998-05-25 09:40:00.0","0","22","0","0","54","0","0","0","18","0"
"1998-05-25 09:50:00.0","0","6","0","0","32","0","0","0","11","0"
"1998-05-25 10:00:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-25 10:10:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-25 10:20:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-25 10:30:00.0","0","25","0","0","48","0","0","0","8","0"
"1998-05-25 10:40:00.0","0","22","0","0","57","0","0","0","22","0"
"1998-05-25 10:50:00.0","0","10","0","0","26","0","0","0","0","0"
"1998-05-25 11:00:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-25 11:10:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-25 11:20:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-25 11:30:00.0","0","22","0","0","66","1","5","0","24","0"
"1998-05-25 11:40:00.0","0","23","12","0","75","3","11","0","13","0"
"1998-05-25 11:50:00.0","0","22","0","0","48","0","12","0","0","0"
"1998-05-25 12:00:00.0","0","18","0","0","43","0","10","0","0","0"
"1998-05-25 12:10:00.0","0","2","0","0","137","0","9","0","17","0"
"1998-05-25 12:20:00.0","0","2","0","0","96","1","10","0","13","0"
"1998-05-25 12:30:00.0","0","2","0","0","33","4","10","0","0","0"
"1998-05-25 12:40:00.0","0","21","0","0","58","9","11","0","0","0"
"1998-05-25 12:50:00.0","0","22","0","0","66","15","12","0","0","0"
"1998-05-25 13:00:00.0","0","20","0","0","66","3","12","0","17","0"
"1998-05-25 13:10:00.0","0","2","0","0","36","2","4","0","13","0"
"1998-05-25 13:20:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-25 13:30:00.0","0","2","0","0","26","0","6","0","0","0"
"1998-05-25 13:40:00.0","0","18","0","0","44","0","10","0","0","0"
"1998-05-25 13:50:00.0","0","22","0","0","60","0","11","0","12","0"
"1998-05-25 14:00:00.0","0","21","0","0","72","9","11","0","18","0"
"1998-05-25 14:10:00.0","0","2","0","0","59","27","11","0","0","0"
"1998-05-25 14:20:00.0","0","2","0","0","25","2","3","0","0","0"
"1998-05-25 14:30:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-25 14:40:00.0","0","22","0","0","58","0","0","0","22","0"
"1998-05-25 14:50:00.0","0","22","0","0","44","0","0","0","7","0"
"1998-05-25 15:00:00.0","0","13","0","0","28","0","0","0","0","0"
"1998-05-25 15:10:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-25 15:20:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-25 15:30:00.0","0","2","0","0","39","0","0","0","21","0"
"1998-05-25 15:40:00.0","0","22","0","0","46","0","0","0","8","0"
"1998-05-25 15:50:00.0","0","23","0","0","38","0","0","0","0","0"
"1998-05-25 16:00:00.0","0","19","0","0","38","3","0","0","0","0"
"1998-05-25 16:10:00.0","0","2","0","0","20","1","0","0","0","0"
"1998-05-25 16:20:00.0","0","2","0","0","37","0","0","0","18","0"
"1998-05-25 16:30:00.0","0","2","0","0","29","0","0","0","11","0"
"1998-05-25 16:40:00.0","0","14","0","0","33","1","0","0","0","0"
"1998-05-25 16:50:00.0","0","24","0","0","50","0","11","0","0","0"
"1998-05-25 17:00:00.0","65","21","0","0","115","1","10","0","0","0"
"1998-05-25 17:10:00.0","0","22","0","0","77","15","11","0","12","0"
"1998-05-25 17:20:00.0","0","13","0","0","76","19","11","0","17","0"
"1998-05-25 17:30:00.0","0","2","0","0","43","11","11","0","0","0"
"1998-05-25 17:40:00.0","0","2","0","0","46","14","12","0","0","0"
"1998-05-25 17:50:00.0","0","11","0","0","60","20","11","0","0","0"
"1998-05-25 18:00:00.0","0","23","0","0","86","26","12","0","8","0"
"1998-05-25 18:10:00.0","0","21","0","0","81","12","11","0","22","0"
"1998-05-25 18:20:00.0","0","22","0","0","48","1","12","0","0","0"
"1998-05-25 18:30:00.0","0","20","0","0","48","0","11","0","0","0"
"1998-05-25 18:40:00.0","0","20","0","0","47","1","11","0","0","0"
"1998-05-25 18:50:00.0","0","3","0","0","41","5","11","0","3","0"
"1998-05-25 19:00:00.0","0","2","0","0","52","0","11","0","24","0"
"1998-05-25 19:10:00.0","0","2","0","0","32","0","11","0","3","0"
"1998-05-25 19:20:00.0","0","23","0","0","48","0","10","0","0","0"
"1998-05-25 19:30:00.0","0","22","0","0","51","2","10","0","0","0"
"1998-05-25 19:40:00.0","0","22","0","0","62","13","11","0","0","0"
"1998-05-25 19:50:00.0","0","22","27","0","100","2","11","0","25","0"
"1998-05-25 20:00:00.0","0","20","0","0","69","0","12","0","23","0"
"1998-05-25 20:10:00.0","0","21","0","0","59","7","11","0","6","0"
"1998-05-25 20:20:00.0","0","2","0","0","46","14","11","0","0","0"
"1998-05-25 20:30:00.0","0","2","0","0","37","3","11","0","4","0"
"1998-05-25 20:40:00.0","0","3","0","0","76","23","11","0","24","0"
"1998-05-25 20:50:00.0","0","21","0","0","88","33","10","0","6","0"
"1998-05-25 21:00:00.0","0","23","0","0","76","27","10","0","0","0"
"1998-05-25 21:10:00.0","0","22","0","0","75","27","10","0","0","0"
"1998-05-25 21:20:00.0","0","21","0","0","82","24","10","0","13","0"
"1998-05-25 21:30:00.0","0","13","0","0","74","16","10","0","19","0"
"1998-05-25 21:40:00.0","0","2","0","0","47","17","9","0","0","0"
"1998-05-25 21:50:00.0","0","2","0","0","47","16","10","0","0","0"
"1998-05-25 22:00:00.0","0","4","0","0","48","17","10","0","0","0"
"1998-05-25 22:10:00.0","0","24","0","0","82","16","10","0","17","0"
"1998-05-25 22:20:00.0","0","22","0","0","80","19","10","0","14","0"
"1998-05-25 22:30:00.0","0","21","0","0","71","23","12","0","0","0"
"1998-05-25 22:40:00.0","0","5","0","0","57","23","10","0","0","0"
"1998-05-25 22:50:00.0","0","2","0","0","52","20","11","0","0","0"
"1998-05-25 23:00:00.0","0","2","0","0","71","23","10","0","17","0"
"1998-05-25 23:10:00.0","0","15","0","0","65","12","11","0","13","0"
"1998-05-25 23:20:00.0","0","23","0","0","58","8","11","0","0","0"
"1998-05-25 23:30:00.0","0","21","0","0","56","8","11","0","0","0"
"1998-05-25 23:40:00.0","0","4","0","0","41","7","10","0","0","0"
"1998-05-25 23:50:00.0","0","2","0","0","52","8","11","0","14","0"
"1998-05-26 00:00:00.0","0","2","0","0","53","8","10","0","15","0"
"1998-05-26 00:10:00.0","0","15","0","0","50","8","11","0","0","0"
"1998-05-26 00:20:00.0","0","23","0","0","39","0","0","0","0","0"
"1998-05-26 00:30:00.0","0","21","0","0","37","0","0","0","0","0"
"1998-05-26 00:40:00.0","0","5","0","0","31","0","0","0","8","0"
"1998-05-26 00:50:00.0","0","2","0","0","38","0","0","0","21","0"
"1998-05-26 01:00:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-26 01:10:00.0","0","10","0","0","27","0","0","0","0","0"
"1998-05-26 01:20:00.0","0","24","0","0","39","0","0","0","0","0"
"1998-05-26 01:30:00.0","0","22","0","0","42","0","0","0","4","0"
"1998-05-26 01:40:00.0","0","9","0","0","47","0","0","0","24","0"
"1998-05-26 01:50:00.0","0","2","0","0","21","0","0","0","1","0"
"1998-05-26 02:00:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-26 02:10:00.0","0","4","0","0","21","0","0","0","0","0"
"1998-05-26 02:20:00.0","0","24","0","0","40","0","0","0","0","0"
"1998-05-26 02:30:00.0","0","22","0","0","59","0","0","0","23","0"
"1998-05-26 02:40:00.0","0","13","0","0","34","0","0","0","6","0"
"1998-05-26 02:50:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-26 03:00:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-26 03:10:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-26 03:20:00.0","0","20","0","0","49","0","0","0","15","0"
"1998-05-26 03:30:00.0","0","22","0","0","51","0","0","0","14","0"
"1998-05-26 03:40:00.0","0","17","0","0","33","0","0","0","0","0"
"1998-05-26 03:50:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-26 04:00:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-26 04:10:00.0","0","2","0","0","26","0","0","0","7","0"
"1998-05-26 04:20:00.0","0","13","0","0","49","0","0","0","22","0"
"1998-05-26 04:30:00.0","0","24","0","0","39","0","0","0","0","0"
"1998-05-26 04:40:00.0","0","21","0","0","37","0","0","0","0","0"
"1998-05-26 04:50:00.0","0","3","0","0","20","0","0","0","0","0"
"1998-05-26 05:00:00.0","0","2","22","0","52","9","0","0","0","0"
"1998-05-26 05:10:00.0","0","2","0","0","50","10","0","0","22","0"
"1998-05-26 05:20:00.0","0","10","0","0","58","24","0","0","7","0"
"1998-05-26 05:30:00.0","0","24","0","0","44","4","0","0","0","0"
"1998-05-26 05:40:00.0","0","21","0","0","37","0","0","0","0","0"
"1998-05-26 05:50:00.0","0","6","0","0","23","0","0","0","0","0"
"1998-05-26 06:00:00.0","0","2","0","0","35","0","0","0","16","0"
"1998-05-26 06:10:00.0","0","2","0","0","30","0","0","0","13","0"
"1998-05-26 06:20:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-26 06:30:00.0","0","24","0","0","40","0","0","0","0","0"
"1998-05-26 06:40:00.0","0","22","0","0","37","0","0","0","0","0"
"1998-05-26 06:50:00.0","0","17","28","0","77","2","6","0","7","0"
"1998-05-26 07:00:00.0","0","2","0","0","50","0","11","0","21","0"
"1998-05-26 07:10:00.0","0","2","0","0","40","9","12","0","0","0"
"1998-05-26 07:20:00.0","0","2","17","0","83","31","12","0","0","0"
"1998-05-26 07:30:00.0","0","18","16","0","95","33","12","0","0","0"
"1998-05-26 07:40:00.0","0","23","0","0","70","19","11","0","0","0"
"1998-05-26 07:50:00.0","0","18","0","0","91","24","12","0","21","0"
"1998-05-26 08:00:00.0","0","2","0","0","57","28","1","0","8","0"
"1998-05-26 08:10:00.0","0","2","0","0","24","5","0","0","0","0"
"1998-05-26 08:20:00.0","0","2","0","0","21","1","0","0","0","0"
"1998-05-26 08:30:00.0","0","12","0","0","29","0","0","0","0","0"
"1998-05-26 08:40:00.0","0","24","0","0","49","0","0","0","11","0"
"1998-05-26 08:50:00.0","0","19","0","0","49","0","0","0","15","0"
"1998-05-26 09:00:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-26 09:10:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-26 09:20:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-26 09:30:00.0","0","9","0","0","26","0","0","0","0","0"
"1998-05-26 09:40:00.0","0","24","0","0","61","0","0","0","25","0"
"1998-05-26 09:50:00.0","0","22","0","0","58","18","0","0","2","0"
"1998-05-26 10:00:00.0","0","3","0","0","51","22","0","0","0","0"
"1998-05-26 10:10:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-26 10:20:00.0","0","2","0","0","27","8","0","0","0","0"
"1998-05-26 10:30:00.0","0","2","0","0","52","17","0","0","15","0"
"1998-05-26 10:40:00.0","0","25","0","0","50","1","0","0","12","0"
"1998-05-26 10:50:00.0","0","22","9","0","47","0","0","0","0","0"
"1998-05-26 11:00:00.0","0","9","0","0","35","7","0","0","0","0"
"1998-05-26 11:10:00.0","0","2","4","0","25","0","0","0","0","0"
"1998-05-26 11:20:00.0","0","2","0","0","23","0","0","0","3","0"
"1998-05-26 11:30:00.0","0","2","0","0","39","0","0","0","23","0"
"1998-05-26 11:40:00.0","0","18","0","0","44","10","0","0","0","0"
"1998-05-26 11:50:00.0","0","23","0","0","38","0","0","0","0","0"
"1998-05-26 12:00:00.0","0","18","0","0","35","0","0","0","0","0"
"1998-05-26 12:10:00.0","0","3","0","0","20","0","0","0","0","0"
"1998-05-26 12:20:00.0","0","2","0","0","48","5","5","0","17","0"
"1998-05-26 12:30:00.0","0","2","0","0","41","0","12","0","11","0"
"1998-05-26 12:40:00.0","0","25","0","0","149","0","11","0","0","0"
"1998-05-26 12:50:00.0","0","22","5","0","121","16","12","0","0","0"
"1998-05-26 13:00:00.0","0","18","0","0","45","0","10","0","0","0"
"1998-05-26 13:10:00.0","0","2","0","0","34","2","6","0","6","0"
"1998-05-26 13:20:00.0","0","2","0","0","39","1","0","0","21","0"
"1998-05-26 13:30:00.0","0","2","0","0","33","13","0","0","0","0"
"1998-05-26 13:40:00.0","0","9","0","0","29","2","0","0","0","0"
"1998-05-26 13:50:00.0","0","24","0","0","40","1","0","0","0","0"
"1998-05-26 14:00:00.0","0","22","0","0","37","0","0","0","0","0"
"1998-05-26 14:10:00.0","0","7","0","0","58","14","0","0","23","0"
"1998-05-26 14:20:00.0","0","2","0","0","24","0","0","0","5","0"
"1998-05-26 14:30:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-26 14:40:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-26 14:50:00.0","0","24","0","0","47","0","8","0","0","0"
"1998-05-26 15:00:00.0","0","22","0","0","51","0","0","0","14","0"
"1998-05-26 15:10:00.0","0","12","0","0","40","0","0","0","14","0"
"1998-05-26 15:20:00.0","0","2","0","0","21","2","0","0","0","0"
"1998-05-26 15:30:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-26 15:40:00.0","0","2","0","0","22","1","0","0","0","0"
"1998-05-26 15:50:00.0","0","19","0","0","46","6","0","0","6","0"
"1998-05-26 16:00:00.0","0","23","0","0","59","0","0","0","24","0"
"1998-05-26 16:10:00.0","0","21","0","0","37","0","0","0","0","0"
"1998-05-26 16:20:00.0","0","4","0","0","21","0","0","0","0","0"
"1998-05-26 16:30:00.0","0","2","0","0","20","0","0","0","0","0"
"1998-05-26 16:40:00.0","0","2","0","0","32","1","11","0","0","0"
"1998-05-26 16:50:00.0","0","9","8","0","69","0","10","0","24","0"
"1998-05-26 17:00:00.0","0","24","0","0","76","16","11","0","9","0"
"1998-05-26 17:10:00.0","2","22","0","0","68","17","10","0","0","0"
"1998-05-26 17:20:00.0","389","21","0","0","440","0","11","0","0","0"
"1998-05-26 17:30:00.0","444","12","0","0","490","0","10","0","4","0"
"1998-05-26 17:40:00.0","297","2","0","0","352","0","11","0","24","0"
"1998-05-26 17:50:00.0","314","1","0","0","349","0","10","0","2","0"
"1998-05-26 18:00:00.0","222","2","0","0","250","6","0","0","0","0"
"1998-05-26 18:10:00.0","249","14","0","0","292","11","0","0","0","0"
"1998-05-26 18:20:00.0","272","23","0","0","342","29","0","0","0","0"
"1998-05-26 18:30:00.0","282","22","0","0","355","13","0","0","25","0"
"1998-05-26 18:40:00.0","284","20","0","0","337","10","0","0","5","0"
"1998-05-26 18:50:00.0","126","3","0","0","156","10","0","0","0","0"
"1998-05-26 19:00:00.0","186","2","0","0","224","17","0","0","0","0"
"1998-05-26 19:10:00.0","270","16","0","0","348","30","0","0","15","0"
"1998-05-26 19:20:00.0","314","24","0","0","374","7","0","0","15","0"
"1998-05-26 19:30:00.0","173","22","0","0","210","0","0","0","0","0"
"1998-05-26 19:40:00.0","76","21","0","0","113","0","0","0","0","0"
"1998-05-26 19:50:00.0","148","18","0","0","188","6","0","0","0","0"
"1998-05-26 20:00:00.0","206","2","0","0","241","0","0","0","16","0"
"1998-05-26 20:10:00.0","77","2","0","0","120","6","4","0","15","0"
"1998-05-26 20:20:00.0","2","2","0","0","44","10","11","0","0","0"
"1998-05-26 20:30:00.0","3","24","0","0","69","17","11","0","0","0"
"1998-05-26 20:40:00.0","1","22","0","0","59","10","10","0","0","0"
"1998-05-26 20:50:00.0","0","22","0","0","71","12","10","0","12","0"
"1998-05-26 21:00:00.0","0","20","0","0","74","11","10","0","18","0"
"1998-05-26 21:10:00.0","0","21","30","0","87","10","10","0","0","0"
"1998-05-26 21:20:00.0","0","11","0","0","48","11","11","0","0","0"
"1998-05-26 21:30:00.0","0","2","0","0","41","10","10","0","0","0"
"1998-05-26 21:40:00.0","0","2","0","0","49","14","11","0","6","0"
"1998-05-26 21:50:00.0","0","7","0","0","69","12","10","0","24","0"
"1998-05-26 22:00:00.0","0","24","0","0","61","12","10","0","0","0"
"1998-05-26 22:10:00.0","0","21","0","0","58","10","11","0","0","0"
"1998-05-26 22:20:00.0","0","16","0","0","66","22","11","0","0","0"
"1998-05-26 22:30:00.0","0","2","0","0","53","22","11","0","0","0"
"1998-05-26 22:40:00.0","0","2","0","0","74","24","10","0","20","0"
"1998-05-26 22:50:00.0","0","2","0","0","64","23","11","0","10","0"
"1998-05-26 23:00:00.0","0","24","0","0","60","18","2","0","0","0"
"1998-05-26 23:10:00.0","0","22","0","0","55","17","0","0","0","0"
"1998-05-26 23:20:00.0","0","15","0","0","48","16","0","0","0","0"
"1998-05-26 23:30:00.0","0","2","0","0","49","17","0","0","12","0"
"1998-05-26 23:40:00.0","0","2","0","0","53","17","0","0","18","0"
"1998-05-26 23:50:00.0","0","2","0","0","37","16","0","0","0","0"
"1998-05-27 00:00:00.0","0","24","0","0","57","17","0","0","0","0"
"1998-05-27 00:10:00.0","0","22","0","0","55","17","0","0","0","0"
"1998-05-27 00:20:00.0","0","15","0","0","53","16","0","0","4","0"
"1998-05-27 00:30:00.0","0","2","0","0","59","17","0","0","24","0"
"1998-05-27 00:40:00.0","0","3","0","0","38","17","0","0","2","0"
"1998-05-27 00:50:00.0","0","2","0","0","37","16","0","0","0","0"
"1998-05-27 01:00:00.0","0","19","0","0","54","17","0","0","0","0"
"1998-05-27 01:10:00.0","0","23","0","0","55","17","0","0","0","0"
"1998-05-27 01:20:00.0","0","17","0","0","71","17","0","0","21","0"
"1998-05-27 01:30:00.0","0","2","0","0","44","16","0","0","9","0"
"1998-05-27 01:40:00.0","0","2","0","0","38","17","0","0","0","0"
"1998-05-27 01:50:00.0","0","2","0","0","37","17","0","0","0","0"
"1998-05-27 02:00:00.0","0","17","0","0","51","17","0","0","0","0"
"1998-05-27 02:10:00.0","0","23","0","0","68","17","0","0","14","0"
"1998-05-27 02:20:00.0","0","21","0","0","68","16","0","0","16","0"
"1998-05-27 02:30:00.0","0","2","0","0","36","16","0","0","0","0"
"1998-05-27 02:40:00.0","0","2","0","0","37","17","0","0","0","0"
"1998-05-27 02:50:00.0","0","2","0","0","36","16","0","0","0","0"
"1998-05-27 03:00:00.0","0","10","0","0","50","16","0","0","6","0"
"1998-05-27 03:10:00.0","0","24","0","0","77","17","0","0","24","0"
"1998-05-27 03:20:00.0","0","21","0","0","54","16","0","0","0","0"
"1998-05-27 03:30:00.0","0","7","0","0","41","17","0","0","0","0"
"1998-05-27 03:40:00.0","0","2","0","0","36","16","0","0","0","0"
"1998-05-27 03:50:00.0","0","2","0","0","37","16","0","0","0","0"
"1998-05-27 04:00:00.0","0","5","26","0","88","21","0","0","20","0"
"1998-05-27 04:10:00.0","0","24","0","0","59","11","0","0","10","0"
"1998-05-27 04:20:00.0","0","22","0","0","63","24","0","0","0","0"
"1998-05-27 04:30:00.0","0","11","0","0","31","3","0","0","0","0"
"1998-05-27 04:40:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-27 04:50:00.0","0","2","0","0","30","0","0","0","11","0"
"1998-05-27 05:00:00.0","0","2","0","0","36","0","0","0","19","0"
"1998-05-27 05:10:00.0","0","20","0","0","36","0","0","0","0","0"
"1998-05-27 05:20:00.0","0","23","0","0","38","0","0","0","0","0"
"1998-05-27 05:30:00.0","0","15","0","0","31","0","0","0","0","0"
"1998-05-27 05:40:00.0","0","2","0","0","21","0","0","0","0","0"
"1998-05-27 05:50:00.0","0","2","0","0","41","0","0","0","25","0"
"1998-05-27 06:00:00.0","0","2","0","0","23","0","0","0","5","0"
"1998-05-27 06:10:00.0","0","15","0","0","31","0","0","0","0","0"
"1998-05-27 06:20:00.0","0","23","0","0","39","0","0","0","0","0"
"1998-05-27 06:30:00.0","0","21","0","0","35","0","0","0","0","0"
"1998-05-27 06:40:00.0","0","2","0","0","35","0","0","0","15","0"
"1998-05-27 06:50:00.0","0","2","0","0","31","0","0","0","14","0"
"1998-05-27 07:00:00.0","0","2","0","0","19","0","0","0","0","0"
"1998-05-27 07:10:00.0","0","7","0","0","25","0","0","0","0","0"
