"Time","Electric Cooker (hot plate+oven) (1,5kW)","Fridge freezer (Kitchen, 325l/75l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Vertical freezer (Storeroom, 145l)","Washing machine ()"
"1998-10-09 07:50:00.0","0","19","0","0","53","7","10","16","0"
"1998-10-09 08:00:00.0","0","20","0","0","50","0","13","17","0"
"1998-10-09 08:10:00.0","0","19","0","0","50","0","14","16","0"
"1998-10-09 08:20:00.0","0","19","0","0","50","0","14","16","0"
"1998-10-09 08:30:00.0","0","20","0","0","43","0","13","7","0"
"1998-10-09 08:40:00.0","0","19","0","0","38","1","14","0","0"
"1998-10-09 08:50:00.0","0","19","4","0","49","6","14","0","0"
"1998-10-09 09:00:00.0","0","19","19","0","61","0","14","3","0"
"1998-10-09 09:10:00.0","0","19","18","0","70","0","13","18","0"
"1998-10-09 09:20:00.0","0","19","19","0","69","3","11","18","0"
"1998-10-09 09:30:00.0","0","19","18","0","61","2","3","17","0"
"1998-10-09 09:40:00.0","0","19","17","0","64","6","3","16","0"
"1998-10-09 09:50:00.0","0","19","19","0","64","7","3","17","0"
"1998-10-09 10:00:00.0","0","20","18","0","65","6","4","16","0"
"1998-10-09 10:10:00.0","0","19","19","0","64","7","3","17","0"
"1998-10-09 10:20:00.0","0","19","9","0","55","6","3","16","0"
"1998-10-09 10:30:00.0","0","19","1","0","47","7","3","16","0"
"1998-10-09 10:40:00.0","0","18","17","0","63","6","3","16","0"
"1998-10-09 10:50:00.0","0","19","18","0","51","6","3","0","0"
"1998-10-09 11:00:00.0","0","19","18","0","48","4","3","0","0"
"1998-10-09 11:10:00.0","0","19","16","0","43","1","3","0","0"
"1998-10-09 11:20:00.0","0","19","0","0","41","6","3","10","0"
"1998-10-09 11:30:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-09 11:40:00.0","0","19","0","0","40","0","3","18","0"
"1998-10-09 11:50:00.0","0","19","0","0","40","0","4","17","0"
"1998-10-09 12:00:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-09 12:10:00.0","0","19","0","0","39","0","3","16","0"
"1998-10-09 12:20:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-09 12:30:00.0","0","20","0","0","39","0","3","17","0"
"1998-10-09 12:40:00.0","0","19","1","0","68","0","3","4","0"
"1998-10-09 12:50:00.0","0","19","5","0","210","0","11","0","0"
"1998-10-09 13:00:00.0","0","19","0","0","60","0","14","0","0"
"1998-10-09 13:10:00.0","0","19","0","0","46","0","13","12","0"
"1998-10-09 13:20:00.0","0","19","0","0","52","0","14","17","0"
"1998-10-09 13:30:00.0","0","19","0","0","52","0","14","18","0"
"1998-10-09 13:40:00.0","0","19","0","0","51","1","14","17","0"
"1998-10-09 13:50:00.0","0","19","0","0","53","1","14","17","0"
"1998-10-09 14:00:00.0","0","20","0","0","51","0","15","16","0"
"1998-10-09 14:10:00.0","0","19","0","0","51","0","14","17","0"
"1998-10-09 14:20:00.0","0","19","0","0","51","0","15","17","0"
"1998-10-09 14:30:00.0","0","19","0","0","47","0","13","13","0"
"1998-10-09 14:40:00.0","0","19","0","0","39","0","15","0","0"
"1998-10-09 14:50:00.0","0","20","0","0","38","0","15","0","0"
"1998-10-09 15:00:00.0","0","19","0","0","39","0","15","1","0"
"1998-10-09 15:10:00.0","0","19","0","0","60","7","14","18","0"
"1998-10-09 15:20:00.0","0","19","0","0","81","33","12","18","0"
"1998-10-09 15:30:00.0","0","19","8","0","389","37","3","17","0"
"1998-10-09 15:40:00.0","0","19","17","0","749","33","3","16","0"
"1998-10-09 15:50:00.0","0","18","17","0","521","35","3","17","0"
"1998-10-09 16:00:00.0","0","18","17","0","452","32","3","16","0"
"1998-10-09 16:10:00.0","0","19","17","0","432","13","3","16","0"
"1998-10-09 16:20:00.0","0","18","18","0","422","6","3","15","0"
"1998-10-09 16:30:00.0","0","19","17","0","408","8","3","0","0"
"1998-10-09 16:40:00.0","0","19","17","0","407","6","3","0","0"
"1998-10-09 16:50:00.0","0","18","17","0","409","7","3","0","0"
"1998-10-09 17:00:00.0","0","18","17","0","424","6","4","17","0"
"1998-10-09 17:10:00.0","0","19","17","0","411","7","3","18","0"
"1998-10-09 17:20:00.0","0","6","5","0","47","5","10","17","0"
"1998-10-09 17:30:00.0","0","3","0","0","49","10","15","17","0"
"1998-10-09 17:40:00.0","0","4","0","0","74","35","14","17","0"
"1998-10-09 17:50:00.0","0","3","0","0","74","35","15","17","0"
"1998-10-09 18:00:00.0","0","6","0","0","74","33","15","16","0"
"1998-10-09 18:10:00.0","0","23","0","0","62","10","14","17","0"
"1998-10-09 18:20:00.0","0","21","0","0","63","9","14","16","0"
"1998-10-09 18:30:00.0","0","21","0","0","50","9","15","2","0"
"1998-10-09 18:40:00.0","0","21","0","0","50","9","15","0","0"
"1998-10-09 18:50:00.0","0","21","0","0","54","16","14","0","0"
"1998-10-09 19:00:00.0","0","21","0","0","64","14","14","12","0"
"1998-10-09 19:10:00.0","0","20","0","0","88","35","13","18","0"
"1998-10-09 19:20:00.0","0","21","0","0","115","63","14","17","0"
"1998-10-09 19:30:00.0","0","20","0","0","132","64","14","17","0"
"1998-10-09 19:40:00.0","0","20","0","0","157","52","14","17","0"
"1998-10-09 19:50:00.0","0","20","0","0","176","49","13","17","0"
"1998-10-09 20:00:00.0","0","20","0","0","140","43","14","17","0"
"1998-10-09 20:10:00.0","0","20","0","0","142","35","15","16","0"
"1998-10-09 20:20:00.0","0","20","0","0","85","35","14","14","0"
"1998-10-09 20:30:00.0","0","20","0","0","91","53","14","0","0"
"1998-10-09 20:40:00.0","0","19","0","0","99","61","14","0","0"
"1998-10-09 20:50:00.0","0","20","0","0","68","31","13","0","0"
"1998-10-09 21:00:00.0","0","20","0","0","101","33","13","17","0"
"1998-10-09 21:10:00.0","0","19","0","0","110","34","13","18","0"
"1998-10-09 21:20:00.0","0","20","0","0","78","27","14","17","0"
"1998-10-09 21:30:00.0","0","20","0","0","378","31","13","17","0"
"1998-10-09 21:40:00.0","0","19","0","0","461","45","14","17","0"
"1998-10-09 21:50:00.0","0","20","0","0","456","36","13","17","0"
"1998-10-09 22:00:00.0","0","19","0","0","441","29","13","12","0"
"1998-10-09 22:10:00.0","0","20","0","0","434","31","14","0","0"
"1998-10-09 22:20:00.0","0","20","0","0","269","20","14","0","0"
"1998-10-09 22:30:00.0","0","19","0","0","63","20","14","4","0"
"1998-10-09 22:40:00.0","0","20","0","0","56","10","6","19","0"
"1998-10-09 22:50:00.0","0","19","0","0","52","10","3","17","0"
"1998-10-09 23:00:00.0","0","20","0","0","46","4","4","18","0"
"1998-10-09 23:10:00.0","0","19","0","0","41","0","3","17","0"
"1998-10-09 23:20:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-09 23:30:00.0","0","20","0","0","40","0","3","17","0"
"1998-10-09 23:40:00.0","0","19","0","0","39","0","3","16","0"
"1998-10-09 23:50:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-10 00:00:00.0","0","19","0","0","39","0","4","15","0"
"1998-10-10 00:10:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-10 00:20:00.0","0","19","0","0","27","0","3","0","0"
"1998-10-10 00:30:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-10 00:40:00.0","0","19","0","0","38","0","3","14","0"
"1998-10-10 00:50:00.0","0","19","0","0","45","4","3","18","0"
"1998-10-10 01:00:00.0","0","19","0","0","50","10","3","17","0"
"1998-10-10 01:10:00.0","0","19","0","0","45","5","4","17","0"
"1998-10-10 01:20:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-10 01:30:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-10 01:40:00.0","0","19","0","0","39","0","3","16","0"
"1998-10-10 01:50:00.0","0","18","0","0","39","0","3","17","0"
"1998-10-10 02:00:00.0","0","19","0","0","37","0","3","12","0"
"1998-10-10 02:10:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-10 02:20:00.0","0","19","0","0","26","0","3","0","0"
"1998-10-10 02:30:00.0","0","19","0","0","26","0","4","0","0"
"1998-10-10 02:40:00.0","0","19","0","0","41","0","3","18","0"
"1998-10-10 02:50:00.0","0","18","0","0","41","0","3","17","0"
"1998-10-10 03:00:00.0","0","19","0","0","39","0","3","18","0"
"1998-10-10 03:10:00.0","0","19","0","0","42","2","3","16","0"
"1998-10-10 03:20:00.0","0","4","0","0","28","1","3","17","0"
"1998-10-10 03:30:00.0","0","4","0","0","27","0","3","17","0"
"1998-10-10 03:40:00.0","0","3","0","0","26","0","3","16","0"
"1998-10-10 03:50:00.0","0","3","0","0","26","0","4","16","0"
"1998-10-10 04:00:00.0","0","4","0","0","18","0","3","6","0"
"1998-10-10 04:10:00.0","0","4","0","0","13","0","3","0","0"
"1998-10-10 04:20:00.0","0","22","0","0","30","0","3","0","0"
"1998-10-10 04:30:00.0","0","22","0","0","36","0","3","9","0"
"1998-10-10 04:40:00.0","0","21","0","0","43","0","3","17","0"
"1998-10-10 04:50:00.0","0","20","0","0","41","0","3","18","0"
"1998-10-10 05:00:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-10 05:10:00.0","0","20","0","0","41","0","3","16","0"
"1998-10-10 05:20:00.0","0","20","0","0","40","0","4","17","0"
"1998-10-10 05:30:00.0","0","20","0","0","40","0","3","16","0"
"1998-10-10 05:40:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-10 05:50:00.0","0","20","0","0","39","0","3","16","0"
"1998-10-10 06:00:00.0","0","19","0","0","35","0","3","10","0"
"1998-10-10 06:10:00.0","0","20","0","0","26","0","3","0","0"
"1998-10-10 06:20:00.0","0","19","0","0","27","0","3","0","0"
"1998-10-10 06:30:00.0","0","20","0","0","30","1","4","3","0"
"1998-10-10 06:40:00.0","0","19","0","0","46","4","3","18","0"
"1998-10-10 06:50:00.0","0","19","0","0","50","10","3","18","0"
"1998-10-10 07:00:00.0","0","19","0","0","52","12","3","17","0"
"1998-10-10 07:10:00.0","0","20","0","0","80","11","3","17","0"
"1998-10-10 07:20:00.0","0","19","0","0","53","13","3","17","0"
"1998-10-10 07:30:00.0","0","19","0","0","58","18","3","16","0"
"1998-10-10 07:40:00.0","0","20","0","0","59","20","4","17","0"
"1998-10-10 07:50:00.0","0","19","0","0","66","26","3","16","0"
"1998-10-10 08:00:00.0","0","19","0","0","148","21","3","4","0"
"1998-10-10 08:10:00.0","0","20","0","0","76","24","5","0","0"
"1998-10-10 08:20:00.0","0","19","0","0","321","32","13","0","0"
"1998-10-10 08:30:00.0","0","19","0","0","452","45","14","12","0"
"1998-10-10 08:40:00.0","0","19","12","0","440","18","10","18","0"
"1998-10-10 08:50:00.0","0","19","18","0","454","19","14","17","0"
"1998-10-10 09:00:00.0","0","20","18","0","205","20","14","17","0"
"1998-10-10 09:10:00.0","0","19","18","0","90","19","14","17","0"
"1998-10-10 09:20:00.0","0","19","19","0","89","19","14","17","0"
"1998-10-10 09:30:00.0","0","19","18","0","88","18","14","16","0"
"1998-10-10 09:40:00.0","0","19","18","0","109","41","13","17","0"
"1998-10-10 09:50:00.0","0","19","18","0","445","45","13","16","0"
"1998-10-10 10:00:00.0","0","19","18","0","472","45","14","16","0"
"1998-10-10 10:10:00.0","0","19","17","0","461","45","13","3","0"
"1998-10-10 10:20:00.0","0","19","5","0","432","35","8","0","0"
"1998-10-10 10:30:00.0","0","20","0","0","399","13","3","0","0"
"1998-10-10 10:40:00.0","0","19","0","0","431","28","9","11","0"
"1998-10-10 10:50:00.0","0","19","0","0","448","35","14","18","0"
"1998-10-10 11:00:00.0","0","19","0","0","443","35","15","17","0"
"1998-10-10 11:10:00.0","0","19","0","0","330","35","14","17","0"
"1998-10-10 11:20:00.0","0","19","0","0","86","35","15","17","0"
"1998-10-10 11:30:00.0","0","19","0","0","74","24","13","16","0"
"1998-10-10 11:40:00.0","0","19","0","0","66","16","14","17","0"
"1998-10-10 11:50:00.0","0","19","0","0","96","10","14","16","0"
"1998-10-10 12:00:00.0","0","20","0","0","182","4","14","17","0"
"1998-10-10 12:10:00.0","0","20","0","0","107","15","8","5","0"
"1998-10-10 12:20:00.0","0","19","0","0","89","16","3","0","0"
"1998-10-10 12:30:00.0","0","20","0","0","49","13","12","0","0"
"1998-10-10 12:40:00.0","0","20","0","0","55","10","12","9","0"
"1998-10-10 12:50:00.0","0","20","0","0","62","10","14","19","0"
"1998-10-10 13:00:00.0","0","20","0","0","67","16","13","17","0"
"1998-10-10 13:10:00.0","0","19","0","0","80","29","13","17","0"
"1998-10-10 13:20:00.0","0","20","0","0","378","25","11","17","0"
"1998-10-10 13:30:00.0","0","19","0","0","424","21","3","17","0"
"1998-10-10 13:40:00.0","0","19","0","0","440","30","8","16","0"
"1998-10-10 13:50:00.0","0","20","0","0","429","12","15","17","0"
"1998-10-10 14:00:00.0","0","19","0","0","343","0","13","16","0"
"1998-10-10 14:10:00.0","0","20","0","0","57","6","15","17","0"
"1998-10-10 14:20:00.0","0","19","0","0","52","10","14","6","0"
"1998-10-10 14:30:00.0","0","19","0","0","37","0","14","0","0"
"1998-10-10 14:40:00.0","0","20","0","0","37","0","13","0","0"
"1998-10-10 14:50:00.0","0","19","0","0","45","0","12","11","0"
"1998-10-10 15:00:00.0","0","19","0","0","51","0","13","18","0"
"1998-10-10 15:10:00.0","0","19","0","0","57","5","13","17","0"
"1998-10-10 15:20:00.0","0","5","0","0","39","1","13","18","0"
"1998-10-10 15:30:00.0","0","3","0","0","37","0","13","17","0"
"1998-10-10 15:40:00.0","0","3","0","0","37","0","13","16","0"
"1998-10-10 15:50:00.0","0","4","0","0","41","5","14","16","0"
"1998-10-10 16:00:00.0","0","13","0","0","47","0","13","17","0"
"1998-10-10 16:10:00.0","0","22","0","0","130","0","15","16","0"
"1998-10-10 16:20:00.0","0","21","0","0","407","0","14","16","0"
"1998-10-10 16:30:00.0","0","20","0","0","398","0","14","4","0"
"1998-10-10 16:40:00.0","0","21","0","0","256","0","14","0","0"
"1998-10-10 16:50:00.0","0","20","0","0","39","0","15","0","0"
"1998-10-10 17:00:00.0","0","20","0","0","68","21","14","8","0"
"1998-10-10 17:10:00.0","0","19","0","0","100","41","14","18","0"
"1998-10-10 17:20:00.0","0","20","0","0","102","37","14","17","0"
"1998-10-10 17:30:00.0","0","19","0","0","104","38","14","17","0"
"1998-10-10 17:40:00.0","0","20","0","0","115","39","14","17","0"
"1998-10-10 17:50:00.0","0","19","0","0","82","33","12","17","0"
"1998-10-10 18:00:00.0","0","19","0","0","77","33","7","16","0"
"1998-10-10 18:10:00.0","0","20","0","0","104","53","15","17","0"
"1998-10-10 18:20:00.0","0","19","0","0","358","35","4","2","0"
"1998-10-10 18:30:00.0","0","19","0","0","355","9","3","0","0"
"1998-10-10 18:40:00.0","0","19","0","0","98","25","3","8","0"
"1998-10-10 18:50:00.0","0","20","0","0","85","34","3","18","0"
"1998-10-10 19:00:00.0","0","21","0","0","77","25","4","17","0"
"1998-10-10 19:10:00.0","0","20","0","0","99","29","14","18","0"
"1998-10-10 19:20:00.0","0","20","0","0","78","23","14","17","0"
"1998-10-10 19:30:00.0","0","21","0","0","71","26","6","17","0"
"1998-10-10 19:40:00.0","0","21","0","0","63","22","3","17","0"
"1998-10-10 19:50:00.0","0","21","0","0","92","38","4","17","0"
"1998-10-10 20:00:00.0","0","21","0","0","118","43","9","16","0"
"1998-10-10 20:10:00.0","0","21","0","0","110","53","13","17","0"
"1998-10-10 20:20:00.0","0","21","0","0","123","65","14","17","0"
"1998-10-10 20:30:00.0","0","21","5","0","116","52","14","17","0"
"1998-10-10 20:40:00.0","0","21","17","0","106","31","14","17","0"
"1998-10-10 20:50:00.0","0","21","18","0","137","62","14","16","0"
"1998-10-10 21:00:00.0","0","20","18","0","165","29","13","17","0"
"1998-10-10 21:10:00.0","0","21","17","0","461","27","14","16","0"
"1998-10-10 21:20:00.0","0","20","17","0","445","14","14","17","0"
"1998-10-10 21:30:00.0","0","21","16","0","448","16","13","17","0"
"1998-10-10 21:40:00.0","0","21","0","0","427","11","14","16","0"
"1998-10-10 21:50:00.0","0","20","0","0","432","15","13","17","0"
"1998-10-10 22:00:00.0","0","21","0","0","419","11","14","16","0"
"1998-10-10 22:10:00.0","0","20","0","0","421","9","14","16","0"
"1998-10-10 22:20:00.0","0","20","0","0","422","10","14","16","0"
"1998-10-10 22:30:00.0","0","21","0","0","423","9","13","17","0"
"1998-10-10 22:40:00.0","0","20","0","0","444","29","14","16","0"
"1998-10-10 22:50:00.0","0","20","0","0","410","3","3","16","0"
"1998-10-10 23:00:00.0","0","20","0","0","392","0","3","0","0"
"1998-10-10 23:10:00.0","0","21","0","0","392","0","3","0","0"
"1998-10-10 23:20:00.0","0","20","0","0","396","0","3","4","0"
"1998-10-10 23:30:00.0","0","20","0","0","410","1","3","18","0"
"1998-10-10 23:40:00.0","0","20","0","0","408","0","4","18","0"
"1998-10-10 23:50:00.0","0","21","0","0","410","0","3","17","0"
"1998-10-11 00:00:00.0","0","20","0","0","408","0","3","17","0"
"1998-10-11 00:10:00.0","0","20","0","0","410","0","3","17","0"
"1998-10-11 00:20:00.0","0","20","0","0","410","0","3","17","0"
"1998-10-11 00:30:00.0","0","20","0","0","408","0","3","17","0"
"1998-10-11 00:40:00.0","0","21","0","0","235","0","3","16","0"
"1998-10-11 00:50:00.0","0","20","0","0","41","0","4","17","0"
"1998-10-11 01:00:00.0","0","20","0","0","37","0","3","12","0"
"1998-10-11 01:10:00.0","0","20","0","0","28","0","3","0","0"
"1998-10-11 01:20:00.0","0","20","0","0","28","0","3","0","0"
"1998-10-11 01:30:00.0","0","20","0","0","31","0","3","3","0"
"1998-10-11 01:40:00.0","0","20","0","0","43","0","3","18","0"
"1998-10-11 01:50:00.0","0","20","0","0","42","0","4","18","0"
"1998-10-11 02:00:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-11 02:10:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-11 02:20:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-11 02:30:00.0","0","20","0","0","41","0","3","16","0"
"1998-10-11 02:40:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-11 02:50:00.0","0","20","0","0","41","0","3","16","0"
"1998-10-11 03:00:00.0","0","20","0","0","40","0","3","16","0"
"1998-10-11 03:10:00.0","0","20","0","0","34","0","3","9","0"
"1998-10-11 03:20:00.0","0","20","0","0","27","0","4","0","0"
"1998-10-11 03:30:00.0","0","19","0","0","27","0","3","0","0"
"1998-10-11 03:40:00.0","0","20","0","0","31","1","3","4","0"
"1998-10-11 03:50:00.0","0","20","0","0","42","0","3","18","0"
"1998-10-11 04:00:00.0","0","20","0","0","42","0","3","17","0"
"1998-10-11 04:10:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-11 04:20:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-11 04:30:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-11 04:40:00.0","0","20","0","0","40","0","3","16","0"
"1998-10-11 04:50:00.0","0","19","0","0","40","0","4","17","0"
"1998-10-11 05:00:00.0","0","20","0","0","40","0","3","16","0"
"1998-10-11 05:10:00.0","0","20","0","0","29","0","3","2","0"
"1998-10-11 05:20:00.0","0","20","0","0","27","0","3","0","0"
"1998-10-11 05:30:00.0","0","19","0","0","27","0","3","0","0"
"1998-10-11 05:40:00.0","0","20","0","0","39","0","3","14","0"
"1998-10-11 05:50:00.0","0","20","0","0","42","0","3","18","0"
"1998-10-11 06:00:00.0","0","19","0","0","41","0","3","17","0"
"1998-10-11 06:10:00.0","0","20","0","0","41","0","4","17","0"
"1998-10-11 06:20:00.0","0","20","0","0","40","0","3","17","0"
"1998-10-11 06:30:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-11 06:40:00.0","0","19","0","0","40","0","3","16","0"
"1998-10-11 06:50:00.0","0","20","0","0","40","0","3","17","0"
"1998-10-11 07:00:00.0","0","20","0","0","38","0","3","13","0"
"1998-10-11 07:10:00.0","0","20","0","0","27","0","4","0","0"
"1998-10-11 07:20:00.0","0","19","0","0","28","0","3","0","0"
"1998-10-11 07:30:00.0","0","20","0","0","28","0","3","1","0"
"1998-10-11 07:40:00.0","0","20","0","0","42","0","3","18","0"
"1998-10-11 07:50:00.0","0","20","0","0","42","0","3","18","0"
"1998-10-11 08:00:00.0","0","19","0","0","41","0","4","18","0"
"1998-10-11 08:10:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-11 08:20:00.0","0","20","0","0","40","0","3","17","0"
"1998-10-11 08:30:00.0","0","19","0","0","41","0","3","16","0"
"1998-10-11 08:40:00.0","0","20","0","0","41","1","3","17","0"
"1998-10-11 08:50:00.0","0","19","0","0","40","0","3","17","0"
"1998-10-11 09:00:00.0","0","20","0","0","37","2","4","9","0"
"1998-10-11 09:10:00.0","0","20","0","0","38","0","14","0","0"
"1998-10-11 09:20:00.0","0","20","0","0","37","0","13","0","0"
"1998-10-11 09:30:00.0","0","19","0","0","43","1","13","5","0"
"1998-10-11 09:40:00.0","0","20","0","0","110","2","5","19","0"
"1998-10-11 09:50:00.0","0","20","0","0","59","17","3","17","0"
"1998-10-11 10:00:00.0","0","19","0","0","98","28","7","17","0"
"1998-10-11 10:10:00.0","0","20","0","0","66","0","14","18","0"
"1998-10-11 10:20:00.0","0","19","0","0","172","16","14","16","0"
"1998-10-11 10:30:00.0","0","20","3","0","392","21","13","17","0"
"1998-10-11 10:40:00.0","0","19","19","0","308","27","14","16","0"
"1998-10-11 10:50:00.0","0","20","18","0","108","26","13","16","0"
"1998-10-11 11:00:00.0","0","20","19","0","99","26","14","11","0"
"1998-10-11 11:10:00.0","0","19","18","0","94","29","14","0","0"
"1998-10-11 11:20:00.0","0","20","18","0","108","36","13","0","0"
"1998-10-11 11:30:00.0","0","20","19","0","88","29","14","2","0"
"1998-10-11 11:40:00.0","0","19","18","0","102","36","8","18","0"
"1998-10-11 11:50:00.0","0","20","17","0","83","24","3","18","0"
"1998-10-11 12:00:00.0","0","20","18","0","132","19","11","17","0"
"1998-10-11 12:10:00.0","0","20","17","0","120","20","13","18","0"
"1998-10-11 12:20:00.0","0","20","16","0","142","19","4","17","0"
"1998-10-11 12:30:00.0","0","20","17","0","77","19","3","17","0"
"1998-10-11 12:40:00.0","0","20","17","0","83","21","7","16","0"
"1998-10-11 12:50:00.0","0","21","17","0","86","18","13","17","0"
"1998-10-11 13:00:00.0","0","20","16","0","70","2","13","16","0"
"1998-10-11 13:10:00.0","0","20","17","0","68","0","14","17","0"
"1998-10-11 13:20:00.0","0","20","17","0","68","0","14","16","0"
"1998-10-11 13:30:00.0","0","19","16","0","58","2","14","1","0"
"1998-10-11 13:40:00.0","0","20","17","0","62","6","14","0","0"
"1998-10-11 13:50:00.0","0","20","17","0","61","7","13","0","0"
"1998-10-11 14:00:00.0","0","19","16","0","73","7","14","13","0"
"1998-10-11 14:10:00.0","0","20","17","0","81","12","13","17","0"
"1998-10-11 14:20:00.0","0","19","17","0","94","26","14","18","0"
"1998-10-11 14:30:00.0","0","20","17","0","94","25","13","17","0"
"1998-10-11 14:40:00.0","0","19","17","0","94","26","14","17","0"
"1998-10-11 14:50:00.0","0","20","17","0","72","4","13","16","0"
"1998-10-11 15:00:00.0","0","19","17","0","66","9","3","17","0"
"1998-10-11 15:10:00.0","0","20","18","0","69","11","3","16","0"
"1998-10-11 15:20:00.0","0","19","17","0","67","9","3","17","0"
"1998-10-11 15:30:00.0","0","20","18","0","140","20","3","16","0"
"1998-10-11 15:40:00.0","0","19","18","0","416","16","3","1","0"
"1998-10-11 15:50:00.0","0","19","17","0","394","0","3","0","0"
"1998-10-11 16:00:00.0","0","19","18","0","395","0","3","0","0"
"1998-10-11 16:10:00.0","0","19","17","0","408","1","3","12","0"
"1998-10-11 16:20:00.0","0","19","17","0","410","0","3","17","0"
"1998-10-11 16:30:00.0","0","19","16","0","429","18","3","18","0"
"1998-10-11 16:40:00.0","0","19","17","0","438","29","3","16","0"
"1998-10-11 16:50:00.0","0","19","17","0","442","28","4","17","0"
"1998-10-11 17:00:00.0","0","19","17","0","440","27","3","17","0"
"1998-10-11 17:10:00.0","0","20","17","0","412","0","3","16","0"
"1998-10-11 17:20:00.0","0","19","17","0","430","10","10","16","0"
"1998-10-11 17:30:00.0","0","19","17","0","384","19","13","16","0"
"1998-10-11 17:40:00.0","0","19","17","0","222","19","13","16","0"
"1998-10-11 17:50:00.0","0","19","17","0","435","19","13","5","0"
"1998-10-11 18:00:00.0","0","19","17","0","432","20","14","0","0"
"1998-10-11 18:10:00.0","0","19","17","0","443","31","13","0","0"
"1998-10-11 18:20:00.0","0","19","11","0","444","34","13","5","0"
"1998-10-11 18:30:00.0","0","19","5","0","431","18","13","18","0"
"1998-10-11 18:40:00.0","0","19","18","0","441","16","13","18","0"
"1998-10-11 18:50:00.0","0","20","18","0","458","33","13","17","0"
"1998-10-11 19:00:00.0","0","19","17","0","484","61","12","16","0"
"1998-10-11 19:10:00.0","0","19","16","0","579","57","8","17","0"
"1998-10-11 19:20:00.0","0","19","17","0","470","52","3","17","0"
"1998-10-11 19:30:00.0","0","20","17","0","504","62","13","16","0"
"1998-10-11 19:40:00.0","0","20","16","0","505","75","14","16","0"
"1998-10-11 19:50:00.0","0","19","17","0","470","46","14","13","0"
"1998-10-11 20:00:00.0","0","20","16","0","455","41","15","0","0"
"1998-10-11 20:10:00.0","0","19","18","0","460","41","14","0","0"
"1998-10-11 20:20:00.0","0","20","16","0","453","37","14","0","0"
"1998-10-11 20:30:00.0","0","19","17","0","460","29","15","15","0"
"1998-10-11 20:40:00.0","0","20","0","0","443","28","14","18","0"
"1998-10-11 20:50:00.0","0","19","1","0","470","53","14","18","0"
"1998-10-11 21:00:00.0","0","19","14","0","487","61","13","17","0"
"1998-10-11 21:10:00.0","0","19","17","0","468","40","14","16","0"
"1998-10-11 21:20:00.0","0","20","18","0","458","29","13","17","0"
"1998-10-11 21:30:00.0","0","19","18","0","294","31","13","17","0"
"1998-10-11 21:40:00.0","0","19","18","0","95","26","14","16","0"
"1998-10-11 21:50:00.0","0","19","0","0","62","12","14","16","0"
"1998-10-11 22:00:00.0","0","19","0","0","58","10","13","15","0"
"1998-10-11 22:10:00.0","0","19","0","0","46","9","13","0","0"
"1998-10-11 22:20:00.0","0","20","0","0","47","11","13","0","0"
"1998-10-11 22:30:00.0","0","19","0","0","46","9","14","0","0"
"1998-10-11 22:40:00.0","0","19","0","0","47","0","13","12","0"
"1998-10-11 22:50:00.0","0","5","0","0","41","0","14","18","0"
"1998-10-11 23:00:00.0","0","3","0","0","39","0","13","17","0"
"1998-10-11 23:10:00.0","0","4","0","0","40","2","14","17","0"
"1998-10-11 23:20:00.0","0","3","0","0","38","0","14","17","0"
"1998-10-11 23:30:00.0","0","3","0","0","38","0","14","17","0"
"1998-10-11 23:40:00.0","0","4","0","0","37","0","13","17","0"
"1998-10-11 23:50:00.0","0","3","0","0","37","0","14","16","0"
"1998-10-12 00:00:00.0","0","4","0","0","37","0","13","16","0"
"1998-10-12 00:10:00.0","0","3","0","0","31","0","13","10","0"
"1998-10-12 00:20:00.0","0","23","0","0","36","0","8","0","0"
"1998-10-12 00:30:00.0","0","22","0","0","33","3","4","0","0"
"1998-10-12 00:40:00.0","0","22","0","0","29","0","3","0","0"
"1998-10-12 00:50:00.0","0","21","0","0","44","0","3","19","0"
"1998-10-12 01:00:00.0","0","21","0","0","43","0","3","17","0"
"1998-10-12 01:10:00.0","0","20","0","0","41","0","3","17","0"
"1998-10-12 01:20:00.0","0","21","0","0","42","0","3","17","0"
"1998-10-12 01:30:00.0","0","20","0","0","40","0","3","17","0"
"1998-10-12 01:40:00.0","0","20","0","0","41","0","4","17","0"
