"Time","Chest freezer (Storeroom, 191l)","Fridge freezer (172l/94l)","Halogen lamp 1 (0,5kW)","Microwave oven (0,7kW)","Site consumption ()","Total site light consumption ()","TV (36cm)","Washing machine ()"
"1998-04-17 17:40:00.0","15","21","0","0","62","11","0","0"
"1998-04-17 17:50:00.0","15","12","0","0","54","10","0","0"
"1998-04-17 18:00:00.0","14","5","0","0","48","11","0","0"
"1998-04-17 18:10:00.0","15","22","0","0","62","10","0","0"
"1998-04-17 18:20:00.0","15","21","0","0","59","1","6","0"
"1998-04-17 18:30:00.0","14","6","0","0","47","0","9","0"
"1998-04-17 18:40:00.0","14","12","0","0","53","0","9","0"
"1998-04-17 18:50:00.0","15","21","0","0","59","0","8","0"
"1998-04-17 19:00:00.0","14","21","0","0","60","0","8","0"
"1998-04-17 19:10:00.0","11","6","0","0","44","0","7","0"
"1998-04-17 19:20:00.0","0","14","0","0","42","0","9","0"
"1998-04-17 19:30:00.0","0","21","0","0","48","0","8","0"
"1998-04-17 19:40:00.0","0","16","0","0","45","0","8","0"
"1998-04-17 19:50:00.0","15","4","0","0","47","0","8","0"
"1998-04-17 20:00:00.0","16","20","0","0","60","0","9","0"
"1998-04-17 20:10:00.0","15","21","0","0","60","0","8","0"
"1998-04-17 20:20:00.0","14","9","0","0","49","0","8","0"
"1998-04-17 20:30:00.0","15","10","0","0","57","7","8","0"
"1998-04-17 20:40:00.0","15","21","0","0","90","24","8","0"
"1998-04-17 20:50:00.0","14","17","0","0","86","19","8","0"
"1998-04-17 21:00:00.0","14","3","0","0","75","20","8","0"
"1998-04-17 21:10:00.0","15","20","0","0","89","20","8","0"
"1998-04-17 21:20:00.0","14","20","0","0","85","15","7","0"
"1998-04-17 21:30:00.0","14","9","0","0","70","11","8","0"
"1998-04-17 21:40:00.0","15","11","0","0","71","10","8","0"
"1998-04-17 21:50:00.0","0","21","0","0","67","9","8","0"
"1998-04-17 22:00:00.0","0","16","0","0","61","10","7","0"
"1998-04-17 22:10:00.0","0","3","0","0","50","9","8","0"
"1998-04-17 22:20:00.0","12","20","0","0","67","14","2","0"
"1998-04-17 22:30:00.0","15","21","0","0","57","5","0","0"
"1998-04-17 22:40:00.0","15","7","0","0","42","0","0","0"
"1998-04-17 22:50:00.0","15","12","0","0","41","0","0","0"
"1998-04-17 23:00:00.0","14","21","0","0","47","0","0","0"
"1998-04-17 23:10:00.0","15","13","0","0","41","0","0","0"
"1998-04-17 23:20:00.0","14","5","0","0","33","0","0","0"
"1998-04-17 23:30:00.0","15","22","0","0","48","0","0","0"
"1998-04-17 23:40:00.0","14","20","0","0","46","0","0","0"
"1998-04-17 23:50:00.0","15","4","0","0","32","0","0","0"
"1998-04-18 00:00:00.0","14","15","0","0","41","0","0","0"
"1998-04-18 00:10:00.0","14","21","0","0","47","0","0","0"
"1998-04-18 00:20:00.0","14","11","0","0","40","0","0","0"
"1998-04-18 00:30:00.0","1","7","0","0","22","0","0","0"
"1998-04-18 00:40:00.0","0","21","0","0","36","0","0","0"
"1998-04-18 00:50:00.0","0","20","0","0","33","0","0","0"
"1998-04-18 01:00:00.0","12","3","0","0","30","0","0","0"
"1998-04-18 01:10:00.0","16","16","0","0","43","0","0","0"
"1998-04-18 01:20:00.0","14","20","0","0","48","0","0","0"
"1998-04-18 01:30:00.0","15","11","0","0","40","0","0","0"
"1998-04-18 01:40:00.0","15","7","0","0","35","0","0","0"
"1998-04-18 01:50:00.0","14","21","0","0","47","0","0","0"
"1998-04-18 02:00:00.0","15","20","0","0","46","0","0","0"
"1998-04-18 02:10:00.0","14","4","0","0","34","3","0","0"
"1998-04-18 02:20:00.0","14","14","0","0","43","0","0","0"
"1998-04-18 02:30:00.0","15","21","0","0","48","0","0","0"
"1998-04-18 02:40:00.0","14","12","0","0","40","0","0","0"
"1998-04-18 02:50:00.0","14","6","0","0","37","3","0","0"
"1998-04-18 03:00:00.0","3","21","0","0","38","0","0","0"
"1998-04-18 03:10:00.0","0","21","0","0","34","0","0","0"
"1998-04-18 03:20:00.0","0","3","0","0","20","0","0","0"
"1998-04-18 03:30:00.0","10","16","0","0","41","0","0","0"
"1998-04-18 03:40:00.0","15","21","0","0","49","0","0","0"
"1998-04-18 03:50:00.0","16","11","0","0","40","0","0","0"
"1998-04-18 04:00:00.0","15","7","0","0","35","0","0","0"
"1998-04-18 04:10:00.0","14","21","0","0","48","0","0","0"
"1998-04-18 04:20:00.0","15","18","0","0","46","0","0","0"
"1998-04-18 04:30:00.0","14","4","0","0","34","0","0","0"
"1998-04-18 04:40:00.0","15","19","0","0","46","0","0","0"
"1998-04-18 04:50:00.0","14","21","0","0","47","0","0","0"
"1998-04-18 05:00:00.0","15","5","0","0","33","0","0","0"
"1998-04-18 05:10:00.0","14","16","0","0","44","0","0","0"
"1998-04-18 05:20:00.0","15","21","0","0","49","0","0","0"
"1998-04-18 05:30:00.0","5","7","0","0","27","0","0","0"
"1998-04-18 05:40:00.0","0","13","0","0","27","0","0","0"
"1998-04-18 05:50:00.0","0","21","0","0","37","0","0","0"
"1998-04-18 06:00:00.0","7","12","0","0","36","0","0","0"
"1998-04-18 06:10:00.0","16","7","0","0","36","0","0","0"
"1998-04-18 06:20:00.0","15","21","0","0","48","0","0","0"
"1998-04-18 06:30:00.0","15","18","0","0","46","0","0","0"
"1998-04-18 06:40:00.0","15","3","0","0","34","0","0","0"
"1998-04-18 06:50:00.0","15","19","0","0","54","0","0","0"
"1998-04-18 07:00:00.0","14","21","0","0","71","13","0","0"
"1998-04-18 07:10:00.0","15","6","0","0","61","15","0","0"
"1998-04-18 07:20:00.0","14","13","0","0","62","11","0","0"
"1998-04-18 07:30:00.0","15","21","0","0","70","14","0","0"
"1998-04-18 07:40:00.0","14","13","0","0","48","8","0","0"
"1998-04-18 07:50:00.0","14","6","0","0","34","0","0","0"
"1998-04-18 08:00:00.0","5","21","0","0","40","0","0","0"
"1998-04-18 08:10:00.0","0","19","0","0","34","0","0","0"
"1998-04-18 08:20:00.0","0","3","0","0","22","1","0","0"
"1998-04-18 08:30:00.0","8","17","0","0","40","0","0","0"
"1998-04-18 08:40:00.0","16","21","0","0","49","1","0","0"
"1998-04-18 08:50:00.0","15","8","0","0","41","4","0","0"
"1998-04-18 09:00:00.0","15","9","0","0","149","1","0","108"
"1998-04-18 09:10:00.0","14","21","0","0","257","0","0","203"
"1998-04-18 09:20:00.0","15","18","0","0","78","0","0","32"
"1998-04-18 09:30:00.0","14","4","0","0","62","0","0","30"
"1998-04-18 09:40:00.0","14","14","0","0","71","1","0","30"
"1998-04-18 09:50:00.0","0","20","0","0","91","5","0","56"
"1998-04-18 10:00:00.0","0","18","0","0","179","0","0","41"
"1998-04-18 10:10:00.0","0","3","0","0","123","3","0","0"
"1998-04-18 10:20:00.0","10","18","0","0","54","8","0","2"
"1998-04-18 10:30:00.0","15","21","0","0","420","0","0","364"
"1998-04-18 10:40:00.0","15","5","0","0","436","1","0","390"
"1998-04-18 10:50:00.0","14","14","0","0","435","0","0","383"
"1998-04-18 11:00:00.0","10","20","0","0","241","0","0","102"
"1998-04-18 11:10:00.0","0","7","0","0","146","0","0","32"
"1998-04-18 11:20:00.0","0","11","0","0","60","0","0","29"
"1998-04-18 11:30:00.0","0","21","0","0","67","1","0","29"
"1998-04-18 11:40:00.0","16","14","0","0","113","0","0","72"
"1998-04-18 11:50:00.0","15","3","0","0","49","1","0","11"
"1998-04-18 12:00:00.0","15","21","0","0","54","2","0","0"
"1998-04-18 12:10:00.0","15","17","0","0","49","0","0","0"
"1998-04-18 12:20:00.0","14","4","0","0","36","0","0","0"
"1998-04-18 12:30:00.0","15","20","0","0","52","0","0","0"
"1998-04-18 12:40:00.0","13","16","0","0","49","0","0","0"
"1998-04-18 12:50:00.0","1","5","0","0","24","0","0","0"
"1998-04-18 13:00:00.0","0","21","0","0","39","0","0","0"
"1998-04-18 13:10:00.0","0","10","0","0","29","0","0","0"
"1998-04-18 13:20:00.0","12","11","0","0","43","0","0","0"
"1998-04-18 13:30:00.0","16","21","0","0","53","0","0","0"
"1998-04-18 13:40:00.0","15","6","0","0","39","0","0","0"
"1998-04-18 13:50:00.0","15","15","0","0","46","0","0","0"
"1998-04-18 14:00:00.0","14","19","0","0","51","0","0","0"
"1998-04-18 14:10:00.0","15","4","0","0","36","1","0","0"
"1998-04-18 14:20:00.0","14","18","0","0","50","0","0","0"
"1998-04-18 14:30:00.0","15","16","0","0","51","3","0","0"
"1998-04-18 14:40:00.0","8","5","0","0","35","6","0","0"
"1998-04-18 14:50:00.0","0","21","0","0","48","10","0","0"
"1998-04-18 15:00:00.0","0","13","0","0","33","4","0","0"
"1998-04-18 15:10:00.0","2","8","0","0","26","0","0","0"
"1998-04-18 15:20:00.0","16","20","0","0","49","0","0","0"
"1998-04-18 15:30:00.0","15","11","0","0","42","0","0","0"
"1998-04-18 15:40:00.0","15","8","0","0","38","0","0","0"
"1998-04-18 15:50:00.0","15","21","0","0","50","0","0","0"
"1998-04-18 16:00:00.0","14","15","0","0","43","0","0","0"
"1998-04-18 16:10:00.0","15","6","0","0","37","0","0","0"
"1998-04-18 16:20:00.0","14","21","0","0","51","0","1","0"
"1998-04-18 16:30:00.0","14","12","0","0","52","0","8","0"
"1998-04-18 16:40:00.0","6","9","0","0","41","0","9","0"
"1998-04-18 16:50:00.0","0","21","0","0","47","1","8","0"
"1998-04-18 17:00:00.0","0","8","0","0","34","0","8","0"
"1998-04-18 17:10:00.0","6","13","0","0","46","0","8","0"
"1998-04-18 17:20:00.0","16","21","0","0","61","0","9","0"
"1998-04-18 17:30:00.0","15","4","0","0","47","1","8","0"
"1998-04-18 17:40:00.0","15","17","0","0","57","0","8","0"
"1998-04-18 17:50:00.0","15","18","0","0","55","0","8","0"
"1998-04-18 18:00:00.0","15","3","0","0","44","1","9","0"
"1998-04-18 18:10:00.0","14","22","0","0","61","0","8","0"
"1998-04-18 18:20:00.0","15","13","0","0","53","0","8","0"
"1998-04-18 18:30:00.0","14","8","0","0","48","0","9","0"
"1998-04-18 18:40:00.0","14","21","0","0","58","0","9","0"
"1998-04-18 18:50:00.0","10","16","0","0","54","3","8","0"
"1998-04-18 19:00:00.0","0","6","0","0","44","10","9","0"
"1998-04-18 19:10:00.0","0","21","0","0","64","17","8","0"
"1998-04-18 19:20:00.0","2","14","0","0","66","21","9","0"
"1998-04-18 19:30:00.0","16","9","0","0","62","9","8","0"
"1998-04-18 19:40:00.0","15","21","0","0","63","0","8","0"
"1998-04-18 19:50:00.0","15","9","0","0","51","0","8","0"
"1998-04-18 20:00:00.0","15","14","0","0","56","0","8","0"
"1998-04-18 20:10:00.0","14","20","0","0","60","0","8","0"
"1998-04-18 20:20:00.0","15","4","0","0","48","0","8","0"
"1998-04-18 20:30:00.0","14","18","0","0","72","4","9","0"
"1998-04-18 20:40:00.0","15","17","0","0","88","10","8","0"
"1998-04-18 20:50:00.0","14","5","0","0","76","10","7","0"
"1998-04-18 21:00:00.0","5","21","0","0","83","10","8","0"
"1998-04-18 21:10:00.0","0","12","0","0","72","11","8","0"
"1998-04-18 21:20:00.0","0","10","0","0","70","10","8","0"
"1998-04-18 21:30:00.0","7","21","0","0","87","10","7","0"
"1998-04-18 21:40:00.0","16","8","0","0","81","10","8","0"
"1998-04-18 21:50:00.0","15","14","0","0","85","10","8","0"
"1998-04-18 22:00:00.0","15","21","0","0","91","11","8","0"
"1998-04-18 22:10:00.0","15","4","0","0","80","12","8","0"
"1998-04-18 22:20:00.0","15","18","0","0","90","10","8","0"
"1998-04-18 22:30:00.0","14","16","0","0","88","10","8","0"
"1998-04-18 22:40:00.0","15","5","0","0","76","10","7","0"
"1998-04-18 22:50:00.0","14","22","0","0","91","11","8","0"
"1998-04-18 23:00:00.0","15","11","0","0","55","5","2","0"
"1998-04-18 23:10:00.0","14","11","0","0","39","0","0","0"
"1998-04-18 23:20:00.0","14","20","0","0","48","0","0","0"
"1998-04-18 23:30:00.0","15","8","0","0","35","0","0","0"
"1998-04-18 23:40:00.0","14","15","0","0","41","0","0","0"
"1998-04-18 23:50:00.0","15","20","0","0","48","0","0","0"
"1998-04-19 00:00:00.0","10","3","0","0","30","0","0","0"
"1998-04-19 00:10:00.0","0","19","0","0","33","0","0","0"
"1998-04-19 00:20:00.0","0","16","0","0","30","0","0","0"
"1998-04-19 00:30:00.0","0","6","0","0","23","0","0","0"
"1998-04-19 00:40:00.0","16","21","0","0","51","0","0","0"
"1998-04-19 00:50:00.0","15","12","0","0","41","0","0","0"
"1998-04-19 01:00:00.0","15","10","0","0","37","0","0","0"
"1998-04-19 01:10:00.0","15","20","0","0","47","0","0","0"
"1998-04-19 01:20:00.0","14","9","0","0","39","0","0","0"
"1998-04-19 01:30:00.0","15","12","0","0","40","0","0","0"
"1998-04-19 01:40:00.0","14","21","0","0","48","0","0","0"
"1998-04-19 01:50:00.0","15","7","0","0","35","0","0","0"
"1998-04-19 02:00:00.0","14","14","0","0","42","0","0","0"
"1998-04-19 02:10:00.0","14","12","0","0","48","0","0","0"
"1998-04-19 02:20:00.0","15","12","0","0","33","0","0","0"
"1998-04-19 02:30:00.0","1","19","0","0","35","0","0","0"
"1998-04-19 02:40:00.0","0","17","0","0","32","0","0","0"
"1998-04-19 02:50:00.0","0","4","0","0","20","0","0","0"
"1998-04-19 03:00:00.0","10","21","0","0","47","0","0","0"
"1998-04-19 03:10:00.0","16","15","0","0","45","0","0","0"
"1998-04-19 03:20:00.0","15","6","0","0","34","0","0","0"
"1998-04-19 03:30:00.0","15","21","0","0","49","0","0","0"
"1998-04-19 03:40:00.0","15","12","0","0","41","0","0","0"
"1998-04-19 03:50:00.0","14","10","0","0","40","0","0","0"
"1998-04-19 04:00:00.0","15","21","0","0","48","0","0","0"
"1998-04-19 04:10:00.0","14","9","0","0","37","0","0","0"
"1998-04-19 04:20:00.0","15","12","0","0","41","0","0","0"
"1998-04-19 04:30:00.0","14","21","0","0","49","0","0","0"
"1998-04-19 04:40:00.0","14","6","0","0","34","0","0","0"
"1998-04-19 04:50:00.0","0","15","0","0","30","0","0","0"
"1998-04-19 05:00:00.0","0","21","0","0","36","0","0","0"
"1998-04-19 05:10:00.0","0","4","0","0","22","0","0","0"
"1998-04-19 05:20:00.0","14","18","0","0","45","0","0","0"
"1998-04-19 05:30:00.0","15","17","0","0","46","0","0","0"
"1998-04-19 05:40:00.0","15","4","0","0","34","0","0","0"
"1998-04-19 05:50:00.0","15","21","0","0","50","0","0","0"
"1998-04-19 06:00:00.0","15","14","0","0","43","0","0","0"
"1998-04-19 06:10:00.0","15","8","0","0","35","0","0","0"
"1998-04-19 06:20:00.0","14","21","0","0","49","0","0","0"
"1998-04-19 06:30:00.0","15","12","0","0","41","0","0","0"
"1998-04-19 06:40:00.0","14","9","0","0","39","0","0","0"
"1998-04-19 06:50:00.0","15","21","0","0","48","0","0","0"
"1998-04-19 07:00:00.0","4","10","0","0","29","0","0","0"
"1998-04-19 07:10:00.0","0","11","0","0","28","0","0","0"
"1998-04-19 07:20:00.0","0","21","0","0","36","0","0","0"
"1998-04-19 07:30:00.0","8","8","0","0","32","0","0","0"
"1998-04-19 07:40:00.0","16","13","0","0","44","2","0","0"
"1998-04-19 07:50:00.0","15","20","0","0","48","0","0","0"
"1998-04-19 08:00:00.0","15","6","0","0","36","0","0","0"
"1998-04-19 08:10:00.0","14","15","0","0","53","8","0","0"
"1998-04-19 08:20:00.0","15","21","0","0","48","1","0","0"
"1998-04-19 08:30:00.0","14","4","0","0","33","1","0","0"
"1998-04-19 08:40:00.0","15","17","0","0","46","0","0","0"
"1998-04-19 08:50:00.0","14","20","0","0","141","1","0","92"
"1998-04-19 09:00:00.0","10","3","0","0","432","0","0","392"
"1998-04-19 09:10:00.0","0","15","0","0","435","0","0","397"
"1998-04-19 09:20:00.0","0","21","0","0","413","0","0","366"
"1998-04-19 09:30:00.0","2","11","0","0","61","0","0","33"
"1998-04-19 09:40:00.0","16","9","0","0","72","0","0","33"
"1998-04-19 09:50:00.0","15","21","0","0","78","0","0","29"
"1998-04-19 10:00:00.0","15","11","0","0","70","0","0","31"
"1998-04-19 10:10:00.0","14","9","0","0","113","0","0","77"
"1998-04-19 10:20:00.0","15","21","0","0","84","2","0","0"
"1998-04-19 10:30:00.0","14","9","0","0","79","0","0","0"
"1998-04-19 10:40:00.0","15","8","0","0","130","0","0","0"
"1998-04-19 10:50:00.0","14","19","0","0","133","0","0","0"
"1998-04-19 11:00:00.0","14","20","0","0","107","0","0","0"
"1998-04-19 11:10:00.0","14","5","0","0","41","8","0","0"
"1998-04-19 11:20:00.0","1","14","0","0","35","4","0","0"
"1998-04-19 11:30:00.0","0","20","0","0","37","0","0","0"
"1998-04-19 11:40:00.0","0","6","0","0","21","0","0","0"
"1998-04-19 11:50:00.0","13","14","0","0","42","0","0","0"
"1998-04-19 12:00:00.0","15","21","0","0","59","0","8","0"
"1998-04-19 12:10:00.0","15","7","0","0","47","0","8","0"
"1998-04-19 12:20:00.0","15","13","0","2","53","0","9","0"
"1998-04-19 12:30:00.0","14","21","0","54","116","0","8","0"
"1998-04-19 12:40:00.0","14","10","0","0","48","0","8","0"
"1998-04-19 12:50:00.0","14","10","0","0","48","0","8","0"
"1998-04-19 13:00:00.0","15","20","0","0","57","0","8","0"
"1998-04-19 13:10:00.0","14","11","0","0","49","0","8","0"
"1998-04-19 13:20:00.0","6","10","0","0","42","0","8","0"
"1998-04-19 13:30:00.0","0","20","0","0","46","0","8","0"
"1998-04-19 13:40:00.0","0","10","0","0","35","0","8","0"
"1998-04-19 13:50:00.0","8","11","0","0","43","0","8","0"
"1998-04-19 14:00:00.0","16","20","0","0","60","0","8","0"
"1998-04-19 14:10:00.0","15","9","0","0","49","0","8","0"
"1998-04-19 14:20:00.0","15","12","0","0","51","0","8","0"
"1998-04-19 14:30:00.0","14","21","0","0","58","0","8","0"
"1998-04-19 14:40:00.0","15","8","0","0","46","0","8","0"
"1998-04-19 14:50:00.0","14","13","0","0","51","1","6","0"
"1998-04-19 15:00:00.0","15","21","0","0","59","0","8","0"
"1998-04-19 15:10:00.0","14","7","0","0","46","0","8","0"
"1998-04-19 15:20:00.0","15","14","0","0","51","0","8","0"
"1998-04-19 15:30:00.0","10","20","0","0","55","0","8","0"
"1998-04-19 15:40:00.0","0","6","0","0","33","0","9","0"
"1998-04-19 15:50:00.0","0","12","0","0","38","0","8","0"
"1998-04-19 16:00:00.0","2","21","0","0","60","9","8","0"
"1998-04-19 16:10:00.0","16","12","0","0","64","10","7","0"
"1998-04-19 16:20:00.0","15","10","0","0","52","0","8","0"
"1998-04-19 16:30:00.0","15","21","0","0","61","0","8","0"
"1998-04-19 16:40:00.0","15","9","0","0","52","0","8","0"
"1998-04-19 16:50:00.0","15","13","0","0","53","0","8","0"
"1998-04-19 17:00:00.0","14","20","0","0","60","0","8","0"
"1998-04-19 17:10:00.0","15","7","0","0","49","0","8","0"
"1998-04-19 17:20:00.0","14","15","0","0","56","0","8","0"
"1998-04-19 17:30:00.0","14","20","0","0","57","0","4","0"
"1998-04-19 17:40:00.0","15","5","0","0","36","0","0","0"
"1998-04-19 17:50:00.0","2","17","0","0","37","0","0","0"
"1998-04-19 18:00:00.0","0","21","0","0","39","0","0","0"
"1998-04-19 18:10:00.0","0","6","0","0","34","0","6","0"
"1998-04-19 18:20:00.0","10","15","0","0","53","0","8","0"
"1998-04-19 18:30:00.0","16","20","0","0","61","0","8","0"
"1998-04-19 18:40:00.0","15","6","0","0","48","0","8","0"
"1998-04-19 18:50:00.0","14","16","0","17","74","0","8","0"
"1998-04-19 19:00:00.0","15","21","0","0","61","0","9","0"
"1998-04-19 19:10:00.0","15","7","0","0","48","0","8","0"
"1998-04-19 19:20:00.0","14","15","0","0","58","1","8","0"
"1998-04-19 19:30:00.0","14","21","0","0","59","0","8","0"
"1998-04-19 19:40:00.0","15","7","0","0","47","0","7","0"
"1998-04-19 19:50:00.0","14","15","0","0","54","0","8","0"
"1998-04-19 20:00:00.0","0","21","0","0","48","0","8","0"
"1998-04-19 20:10:00.0","0","6","0","0","36","0","8","0"
"1998-04-19 20:20:00.0","0","16","0","0","43","0","9","0"
"1998-04-19 20:30:00.0","15","20","0","0","63","2","8","0"
"1998-04-19 20:40:00.0","15","5","0","0","66","11","8","0"
"1998-04-19 20:50:00.0","15","16","0","0","85","9","7","0"
"1998-04-19 21:00:00.0","14","21","0","0","88","10","8","0"
"1998-04-19 21:10:00.0","15","5","0","0","79","12","7","0"
"1998-04-19 21:20:00.0","14","15","0","0","86","0","8","0"
"1998-04-19 21:30:00.0","15","21","0","0","82","0","7","0"
"1998-04-19 21:40:00.0","14","5","0","0","66","0","8","0"
"1998-04-19 21:50:00.0","14","16","0","0","75","0","8","0"
"1998-04-19 22:00:00.0","14","20","0","0","79","0","7","0"
"1998-04-19 22:10:00.0","11","5","0","0","61","0","8","0"
"1998-04-19 22:20:00.0","0","16","0","0","63","0","7","0"
"1998-04-19 22:30:00.0","0","20","0","0","66","0","8","0"
"1998-04-19 22:40:00.0","2","8","0","0","59","0","7","0"
"1998-04-19 22:50:00.0","16","13","0","0","76","0","7","0"
"1998-04-19 23:00:00.0","15","21","0","0","80","2","6","0"
"1998-04-19 23:10:00.0","15","6","0","0","35","1","0","0"
"1998-04-19 23:20:00.0","15","15","0","0","42","0","0","0"
"1998-04-19 23:30:00.0","14","21","0","0","46","0","0","0"
"1998-04-19 23:40:00.0","15","5","0","0","34","0","0","0"
"1998-04-19 23:50:00.0","14","16","0","0","44","0","0","0"
"1998-04-20 00:00:00.0","15","21","0","0","47","0","0","0"
"1998-04-20 00:10:00.0","14","3","0","0","31","0","0","0"
"1998-04-20 00:20:00.0","14","18","0","0","44","0","0","0"
"1998-04-20 00:30:00.0","9","19","0","0","41","0","0","0"
"1998-04-20 00:40:00.0","0","3","0","0","20","0","0","0"
"1998-04-20 00:50:00.0","0","20","0","0","34","0","0","0"
"1998-04-20 01:00:00.0","4","18","0","0","37","0","0","0"
"1998-04-20 01:10:00.0","16","3","0","0","32","0","0","0"
"1998-04-20 01:20:00.0","15","19","0","0","46","0","0","0"
"1998-04-20 01:30:00.0","14","18","0","0","45","0","0","0"
"1998-04-20 01:40:00.0","15","4","0","0","32","0","0","0"
"1998-04-20 01:50:00.0","14","19","0","0","47","0","0","0"
"1998-04-20 02:00:00.0","15","19","0","0","44","0","0","0"
"1998-04-20 02:10:00.0","14","3","0","0","31","0","0","0"
"1998-04-20 02:20:00.0","14","19","0","0","46","0","0","0"
"1998-04-20 02:30:00.0","15","18","0","0","46","0","0","0"
"1998-04-20 02:40:00.0","14","3","0","0","31","0","0","0"
"1998-04-20 02:50:00.0","1","20","0","0","34","0","0","0"
"1998-04-20 03:00:00.0","0","17","0","0","33","0","0","0"
