"Time","Microwave oven ()","Washing machine ()","Dish washer (12 place setting)","Clothes drier (without condenser) ()","Site consumption ()","Water heater ()","Total site light consumption ()"
"1998-09-01 16:50:00.0","0","0","0","0","0","0","0"
"1998-09-01 17:00:00.0","0","0","0","0","0","0","0"
"1998-09-01 17:10:00.0","0","0","0","0","0","0","0"
"1998-09-01 17:20:00.0","0","0","0","0","0","0","0"
"1998-09-01 17:30:00.0","0","0","0","0","0","0","0"
"1998-09-01 17:40:00.0","0","0","0","0","0","0","0"
"1998-09-01 17:50:00.0","0","0","0","0","0","0","0"
"1998-09-01 18:00:00.0","0","0","0","0","0","0","0"
"1998-09-01 18:10:00.0","0","0","0","0","0","0","0"
"1998-09-01 18:20:00.0","0","0","0","0","0","0","0"
"1998-09-01 18:30:00.0","0","0","0","0","0","0","0"
"1998-09-01 18:40:00.0","0","0","0","0","0","0","0"
"1998-09-01 18:50:00.0","0","0","0","0","0","0","0"
"1998-09-01 19:00:00.0","0","0","0","0","0","0","0"
"1998-09-01 19:10:00.0","0","0","0","0","0","0","0"
"1998-09-01 19:20:00.0","0","0","0","0","0","0","0"
"1998-09-01 19:30:00.0","0","0","0","0","0","0","0"
"1998-09-01 19:40:00.0","0","0","0","0","0","0","0"
"1998-09-01 19:50:00.0","0","0","0","0","0","0","0"
"1998-09-01 20:00:00.0","0","0","0","0","0","0","0"
"1998-09-01 20:10:00.0","0","0","0","0","0","0","0"
"1998-09-01 20:20:00.0","0","0","0","0","0","0","0"
"1998-09-01 20:30:00.0","0","0","0","0","0","0","0"
"1998-09-01 20:40:00.0","0","0","0","0","0","0","0"
"1998-09-01 20:50:00.0","0","0","0","0","0","0","0"
"1998-09-01 21:00:00.0","0","0","0","0","0","0","0"
"1998-09-01 21:10:00.0","0","0","0","0","0","0","0"
"1998-09-01 21:20:00.0","0","0","0","0","0","0","0"
"1998-09-01 21:30:00.0","0","0","0","0","0","0","0"
"1998-09-01 21:40:00.0","0","0","0","0","0","0","0"
"1998-09-01 21:50:00.0","0","0","0","0","0","0","0"
"1998-09-01 22:00:00.0","0","0","0","0","0","0","0"
"1998-09-01 22:10:00.0","0","0","0","0","0","0","0"
"1998-09-01 22:20:00.0","0","0","0","0","0","0","0"
"1998-09-01 22:30:00.0","0","0","0","0","0","0","0"
"1998-09-01 22:40:00.0","0","0","0","0","0","0","0"
"1998-09-01 22:50:00.0","0","0","0","0","0","0","0"
"1998-09-01 23:00:00.0","0","0","0","0","0","0","0"
"1998-09-01 23:10:00.0","0","0","0","0","0","0","0"
"1998-09-01 23:20:00.0","0","0","0","0","0","0","0"
"1998-09-01 23:30:00.0","0","0","0","0","0","0","0"
"1998-09-01 23:40:00.0","0","0","0","0","0","0","0"
"1998-09-01 23:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 00:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 00:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 00:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 00:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 00:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 00:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 01:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 01:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 01:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 01:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 01:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 01:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 02:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 02:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 02:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 02:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 02:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 02:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 03:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 03:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 03:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 03:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 03:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 03:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 04:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 04:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 04:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 04:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 04:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 04:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 05:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 05:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 05:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 05:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 05:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 05:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 06:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 06:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 06:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 06:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 06:40:00.0","16","0","0","0","0","0","0"
"1998-09-02 06:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 07:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 07:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 07:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 07:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 07:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 07:50:00.0","0","269","0","0","0","0","0"
"1998-09-02 08:00:00.0","0","348","0","0","0","0","0"
"1998-09-02 08:10:00.0","0","13","0","0","0","0","0"
"1998-09-02 08:20:00.0","0","42","0","0","0","0","0"
"1998-09-02 08:30:00.0","0","10","0","0","0","0","0"
"1998-09-02 08:40:00.0","0","20","0","0","0","0","0"
"1998-09-02 08:50:00.0","0","46","0","0","0","0","0"
"1998-09-02 09:00:00.0","0","45","0","0","0","0","0"
"1998-09-02 09:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 09:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 09:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 09:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 09:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 10:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 10:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 10:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 10:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 10:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 10:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 11:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 11:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 11:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 11:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 11:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 11:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 12:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 12:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 12:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 12:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 12:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 12:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 13:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 13:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 13:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 13:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 13:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 13:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 14:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 14:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 14:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 14:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 14:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 14:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 15:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 15:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 15:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 15:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 15:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 15:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 16:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 16:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 16:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 16:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 16:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 16:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 17:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 17:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 17:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 17:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 17:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 17:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 18:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 18:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 18:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 18:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 18:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 18:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 19:00:00.0","0","221","0","0","0","0","0"
"1998-09-02 19:10:00.0","0","53","0","0","0","0","0"
"1998-09-02 19:20:00.0","15","43","0","0","0","0","0"
"1998-09-02 19:30:00.0","79","10","0","0","0","0","0"
"1998-09-02 19:40:00.0","0","20","0","0","0","0","0"
"1998-09-02 19:50:00.0","0","39","12","0","0","0","0"
"1998-09-02 20:00:00.0","0","53","179","0","0","0","0"
"1998-09-02 20:10:00.0","0","0","358","0","0","0","0"
"1998-09-02 20:20:00.0","0","0","278","0","0","0","0"
"1998-09-02 20:30:00.0","0","0","30","0","0","0","0"
"1998-09-02 20:40:00.0","0","0","64","0","0","0","0"
"1998-09-02 20:50:00.0","0","0","357","0","0","0","0"
"1998-09-02 21:00:00.0","0","0","137","0","0","0","0"
"1998-09-02 21:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 21:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 21:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 21:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 21:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 22:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 22:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 22:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 22:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 22:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 22:50:00.0","0","0","0","0","0","0","0"
"1998-09-02 23:00:00.0","0","0","0","0","0","0","0"
"1998-09-02 23:10:00.0","0","0","0","0","0","0","0"
"1998-09-02 23:20:00.0","0","0","0","0","0","0","0"
"1998-09-02 23:30:00.0","0","0","0","0","0","0","0"
"1998-09-02 23:40:00.0","0","0","0","0","0","0","0"
"1998-09-02 23:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 00:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 00:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 00:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 00:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 00:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 00:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 01:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 01:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 01:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 01:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 01:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 01:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 02:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 02:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 02:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 02:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 02:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 02:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 03:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 03:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 03:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 03:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 03:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 03:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 04:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 04:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 04:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 04:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 04:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 04:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 05:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 05:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 05:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 05:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 05:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 05:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 06:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 06:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 06:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 06:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 06:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 06:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 07:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 07:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 07:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 07:30:00.0","12","0","0","0","0","0","0"
"1998-09-03 07:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 07:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 08:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 08:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 08:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 08:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 08:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 08:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 09:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 09:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 09:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 09:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 09:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 09:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 10:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 10:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 10:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 10:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 10:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 10:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 11:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 11:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 11:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 11:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 11:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 11:50:00.0","0","0","0","0","0","0","0"
"1998-09-03 12:00:00.0","0","0","0","0","0","0","0"
"1998-09-03 12:10:00.0","0","0","0","0","0","0","0"
"1998-09-03 12:20:00.0","0","0","0","0","0","0","0"
"1998-09-03 12:30:00.0","0","0","0","0","0","0","0"
"1998-09-03 12:40:00.0","0","0","0","0","0","0","0"
"1998-09-03 12:50:00.0","0","0","0","0","98","19","26"
"1998-09-03 13:00:00.0","0","0","0","0","18","0","12"
"1998-09-03 13:10:00.0","0","0","0","0","18","0","13"
"1998-09-03 13:20:00.0","0","0","0","0","31","0","12"
"1998-09-03 13:30:00.0","0","0","0","0","26","0","0"
"1998-09-03 13:40:00.0","0","0","0","0","29","0","0"
"1998-09-03 13:50:00.0","0","0","0","0","28","0","0"
"1998-09-03 14:00:00.0","0","0","0","0","15","0","0"
"1998-09-03 14:10:00.0","0","0","0","0","15","0","0"
"1998-09-03 14:20:00.0","0","0","0","0","15","0","0"
"1998-09-03 14:30:00.0","0","0","0","0","15","0","0"
"1998-09-03 14:40:00.0","0","0","0","0","16","0","0"
"1998-09-03 14:50:00.0","0","0","0","0","15","0","0"
"1998-09-03 15:00:00.0","0","0","0","0","44","0","0"
"1998-09-03 15:10:00.0","0","0","0","0","47","0","0"
"1998-09-03 15:20:00.0","0","0","0","0","39","0","0"
"1998-09-03 15:30:00.0","0","0","0","0","31","0","0"
"1998-09-03 15:40:00.0","0","0","0","0","31","0","0"
"1998-09-03 15:50:00.0","0","0","0","0","30","0","0"
"1998-09-03 16:00:00.0","0","0","0","0","30","0","0"
"1998-09-03 16:10:00.0","0","0","0","0","30","0","0"
"1998-09-03 16:20:00.0","0","0","0","0","32","0","0"
"1998-09-03 16:30:00.0","0","0","0","0","29","0","0"
"1998-09-03 16:40:00.0","0","0","0","0","20","0","0"
"1998-09-03 16:50:00.0","0","0","0","0","16","0","0"
"1998-09-03 17:00:00.0","18","0","0","0","34","0","0"
"1998-09-03 17:10:00.0","26","0","0","0","40","0","0"
"1998-09-03 17:20:00.0","0","0","0","0","17","0","0"
"1998-09-03 17:30:00.0","0","0","0","0","30","0","0"
"1998-09-03 17:40:00.0","0","0","0","0","29","0","0"
"1998-09-03 17:50:00.0","0","0","0","0","18","0","0"
"1998-09-03 18:00:00.0","0","0","0","0","35","0","0"
"1998-09-03 18:10:00.0","0","0","0","0","88","0","0"
"1998-09-03 18:20:00.0","0","0","0","0","72","0","0"
"1998-09-03 18:30:00.0","0","0","0","0","31","0","0"
"1998-09-03 18:40:00.0","0","0","0","0","47","0","8"
"1998-09-03 18:50:00.0","0","0","0","0","49","0","4"
"1998-09-03 19:00:00.0","0","0","0","0","96","0","53"
"1998-09-03 19:10:00.0","0","0","0","0","101","0","70"
"1998-09-03 19:20:00.0","0","0","0","0","85","0","68"
"1998-09-03 19:30:00.0","0","0","0","0","45","0","30"
"1998-09-03 19:40:00.0","0","0","0","0","46","0","30"
"1998-09-03 19:50:00.0","0","0","0","0","59","0","30"
"1998-09-03 20:00:00.0","0","0","0","0","61","0","30"
"1998-09-03 20:10:00.0","0","0","0","0","68","0","30"
"1998-09-03 20:20:00.0","0","0","0","0","71","0","41"
"1998-09-03 20:30:00.0","0","0","0","0","89","0","59"
"1998-09-03 20:40:00.0","0","0","0","0","109","0","71"
"1998-09-03 20:50:00.0","0","0","0","0","59","0","22"
"1998-09-03 21:00:00.0","0","0","0","0","47","0","0"
"1998-09-03 21:10:00.0","0","0","0","0","61","0","0"
"1998-09-03 21:20:00.0","0","0","0","0","58","0","0"
"1998-09-03 21:30:00.0","0","0","0","0","45","0","0"
"1998-09-03 21:40:00.0","0","0","0","0","47","0","3"
"1998-09-03 21:50:00.0","0","0","0","0","43","0","0"
"1998-09-03 22:00:00.0","0","0","0","0","230","185","2"
"1998-09-03 22:10:00.0","0","0","0","0","503","461","0"
"1998-09-03 22:20:00.0","0","0","0","0","507","463","0"
"1998-09-03 22:30:00.0","0","0","0","0","505","463","0"
"1998-09-03 22:40:00.0","0","0","0","0","502","463","0"
"1998-09-03 22:50:00.0","0","0","0","0","493","465","0"
"1998-09-03 23:00:00.0","0","0","0","0","375","347","0"
"1998-09-03 23:10:00.0","0","0","0","0","291","263","0"
"1998-09-03 23:20:00.0","0","0","0","0","206","178","0"
"1998-09-03 23:30:00.0","0","0","0","0","246","218","0"
"1998-09-03 23:40:00.0","0","0","0","0","30","0","0"
"1998-09-03 23:50:00.0","0","0","0","0","41","0","0"
"1998-09-04 00:00:00.0","0","0","0","0","40","0","3"
"1998-09-04 00:10:00.0","0","0","0","0","35","0","0"
"1998-09-04 00:20:00.0","0","0","0","0","35","0","0"
"1998-09-04 00:30:00.0","0","0","0","0","33","0","0"
"1998-09-04 00:40:00.0","0","0","0","0","33","0","0"
"1998-09-04 00:50:00.0","0","0","0","0","31","0","0"
"1998-09-04 01:00:00.0","0","0","0","0","31","0","0"
"1998-09-04 01:10:00.0","0","0","0","0","42","0","0"
"1998-09-04 01:20:00.0","0","0","0","0","44","0","0"
"1998-09-04 01:30:00.0","0","0","0","0","30","0","0"
"1998-09-04 01:40:00.0","0","0","0","0","16","0","0"
"1998-09-04 01:50:00.0","0","0","0","0","16","0","0"
"1998-09-04 02:00:00.0","0","0","0","0","59","43","0"
"1998-09-04 02:10:00.0","0","0","0","0","55","38","0"
"1998-09-04 02:20:00.0","0","0","0","0","16","0","0"
"1998-09-04 02:30:00.0","0","0","0","0","20","0","4"
"1998-09-04 02:40:00.0","0","0","0","0","92","59","6"
"1998-09-04 02:50:00.0","0","0","0","0","37","0","7"
"1998-09-04 03:00:00.0","0","0","0","0","31","0","7"
"1998-09-04 03:10:00.0","0","0","0","0","23","0","7"
"1998-09-04 03:20:00.0","0","0","0","0","41","0","7"
"1998-09-04 03:30:00.0","0","0","0","0","41","0","7"
"1998-09-04 03:40:00.0","0","0","0","0","40","0","6"
"1998-09-04 03:50:00.0","0","0","0","0","39","0","7"
"1998-09-04 04:00:00.0","0","0","0","0","43","0","7"
"1998-09-04 04:10:00.0","0","0","0","0","116","62","7"
"1998-09-04 04:20:00.0","0","0","0","0","50","0","7"
"1998-09-04 04:30:00.0","0","0","0","0","37","0","6"
"1998-09-04 04:40:00.0","0","0","0","0","23","0","7"
"1998-09-04 04:50:00.0","0","0","0","0","23","0","7"
"1998-09-04 05:00:00.0","0","0","0","0","23","0","7"
"1998-09-04 05:10:00.0","0","0","0","0","23","0","7"
"1998-09-04 05:20:00.0","0","0","0","0","64","42","6"
"1998-09-04 05:30:00.0","0","0","0","0","28","0","7"
"1998-09-04 05:40:00.0","0","0","0","0","72","34","7"
"1998-09-04 05:50:00.0","0","0","0","0","34","0","6"
"1998-09-04 06:00:00.0","0","0","0","0","23","0","7"
"1998-09-04 06:10:00.0","0","0","0","0","22","0","7"
"1998-09-04 06:20:00.0","0","0","0","0","27","0","7"
"1998-09-04 06:30:00.0","0","0","0","0","42","0","7"
"1998-09-04 06:40:00.0","0","0","0","0","40","0","7"
"1998-09-04 06:50:00.0","0","0","0","0","47","0","14"
"1998-09-04 07:00:00.0","0","0","0","0","103","0","60"
"1998-09-04 07:10:00.0","25","0","0","0","164","0","55"
"1998-09-04 07:20:00.0","0","346","0","0","425","0","29"
"1998-09-04 07:30:00.0","0","346","0","0","429","0","38"
"1998-09-04 07:40:00.0","0","340","0","0","446","0","77"
"1998-09-04 07:50:00.0","0","260","0","0","417","0","134"
"1998-09-04 08:00:00.0","0","12","0","0","134","0","107"
"1998-09-04 08:10:00.0","0","40","0","0","64","0","6"
"1998-09-04 08:20:00.0","0","14","0","0","29","0","0"
"1998-09-04 08:30:00.0","0","39","0","0","59","0","0"
"1998-09-04 08:40:00.0","0","45","0","0","73","0","0"
"1998-09-04 08:50:00.0","0","21","0","0","47","0","0"
"1998-09-04 09:00:00.0","0","0","0","0","16","0","0"
"1998-09-04 09:10:00.0","0","0","0","114","130","0","0"
"1998-09-04 09:20:00.0","0","0","0","206","223","0","0"
"1998-09-04 09:30:00.0","0","0","0","206","233","0","0"
"1998-09-04 09:40:00.0","0","0","0","238","275","0","0"
"1998-09-04 09:50:00.0","0","0","0","214","247","0","0"
"1998-09-04 10:00:00.0","0","0","0","204","245","0","0"
"1998-09-04 10:10:00.0","0","0","0","202","248","0","0"
"1998-09-04 10:20:00.0","0","0","0","203","245","0","0"
"1998-09-04 10:30:00.0","0","0","0","157","189","0","0"
"1998-09-04 10:40:00.0","0","0","0","81","112","0","0"
"1998-09-04 10:50:00.0","0","0","0","211","243","0","0"
"1998-09-04 11:00:00.0","0","0","0","35","82","0","0"
"1998-09-04 11:10:00.0","0","0","0","27","72","0","0"
"1998-09-04 11:20:00.0","0","0","0","1","44","0","0"
"1998-09-04 11:30:00.0","0","0","0","0","35","0","0"
"1998-09-04 11:40:00.0","0","0","0","0","31","0","0"
"1998-09-04 11:50:00.0","0","0","0","0","33","0","0"
"1998-09-04 12:00:00.0","0","0","0","0","31","0","0"
"1998-09-04 12:10:00.0","0","0","0","0","38","0","0"
"1998-09-04 12:20:00.0","0","0","0","0","33","0","0"
"1998-09-04 12:30:00.0","0","0","48","0","74","0","0"
"1998-09-04 12:40:00.0","0","0","363","0","397","0","0"
"1998-09-04 12:50:00.0","0","0","360","0","388","0","0"
"1998-09-04 13:00:00.0","0","0","78","0","98","0","0"
"1998-09-04 13:10:00.0","0","0","27","0","41","0","0"
"1998-09-04 13:20:00.0","0","0","270","0","290","0","0"
"1998-09-04 13:30:00.0","0","0","299","0","341","0","0"
"1998-09-04 13:40:00.0","0","0","1","0","47","0","0"
"1998-09-04 13:50:00.0","0","0","0","0","46","0","0"
"1998-09-04 14:00:00.0","0","0","0","0","44","0","0"
"1998-09-04 14:10:00.0","0","0","0","0","37","0","0"
"1998-09-04 14:20:00.0","0","0","0","0","32","0","0"
"1998-09-04 14:30:00.0","0","284","0","0","390","0","0"
"1998-09-04 14:40:00.0","0","344","0","0","488","0","0"
"1998-09-04 14:50:00.0","0","156","0","0","297","0","0"
"1998-09-04 15:00:00.0","0","30","0","0","134","0","0"
"1998-09-04 15:10:00.0","0","16","0","0","164","0","0"
"1998-09-04 15:20:00.0","0","17","0","0","125","0","0"
"1998-09-04 15:30:00.0","0","38","0","0","124","0","0"
"1998-09-04 15:40:00.0","0","62","0","0","179","0","0"
"1998-09-04 15:50:00.0","0","0","0","0","128","0","0"
"1998-09-04 16:00:00.0","0","0","0","0","69","0","0"
"1998-09-04 16:10:00.0","0","0","0","0","14","0","0"
"1998-09-04 16:20:00.0","0","0","0","0","20","0","0"
"1998-09-04 16:30:00.0","0","0","0","0","28","0","0"
"1998-09-04 16:40:00.0","0","0","0","0","30","0","4"
"1998-09-04 16:50:00.0","0","0","0","0","66","0","52"
"1998-09-04 17:00:00.0","0","0","0","0","106","0","88"
"1998-09-04 17:10:00.0","0","0","0","0","79","0","65"
"1998-09-04 17:20:00.0","0","0","0","0","93","0","65"
"1998-09-04 17:30:00.0","0","0","0","0","107","0","55"
"1998-09-04 17:40:00.0","0","0","0","0","109","0","54"
"1998-09-04 17:50:00.0","0","0","0","0","106","0","55"
"1998-09-04 18:00:00.0","0","0","0","0","93","0","54"
"1998-09-04 18:10:00.0","0","0","0","0","98","0","59"
"1998-09-04 18:20:00.0","0","0","0","0","124","0","86"
"1998-09-04 18:30:00.0","0","0","0","0","131","0","93"
"1998-09-04 18:40:00.0","0","0","0","0","124","0","94"
"1998-09-04 18:50:00.0","0","0","0","0","134","0","96"
"1998-09-04 19:00:00.0","0","0","0","0","124","0","88"
"1998-09-04 19:10:00.0","0","0","0","0","115","0","88"
"1998-09-04 19:20:00.0","0","0","0","0","134","0","108"
"1998-09-04 19:30:00.0","0","0","0","0","115","0","92"
